股票代码,券商简称,发布日期,研报标题,报告链接,研报文本,研究员
002583,天风证券股份有限公司,2019-06-03,海能达(002583)：公安市场的深度覆盖和扩容不可小觑 持续夯实高质量增长,https://stock.finance.sina.com.cn/stock/go.php/vReport_Show/kind/search/rptid/612896298603/index.phtml,"事件：公司公告，中标南京市公安局350 兆数字集群系统基站扩建和网络优化采购项目，合计金额为人民币6862.40 万元。
公司稳居公安市场龙头地位，未来深度覆盖和扩容仍有较大空间
该项目主要是为南京市公安局现有PDT 数字集群通信系统进行扩容和网络优化，并提供相应的软件和平台，合计金额6862 亿元。PDT 在国内公安市场的新建覆盖已进入中后期，海能达在该市场已占据了绝对优势地位，但是随着日常警务、大型活动安保和应急任务的需求持续增长，公安PDT 网络的扩容和深度覆盖仍存在较大空间，而且预计扩容项目相对来说毛利会更高，海能达受益明显。
海外市场多点开花，延续快速发展势头
2019 年以来，公司已经陆续公告多个中标合同（包括北美、中国、东南亚、欧洲、南美洲多个地区），反映公司 TETRA 产品在全球竞争力的提升（技术、产品、品牌、服务）。一方面中标的相关项目打破了竞争对手在一些新市场的公共安全市场的垄断地位；另一方面，公司经过2018 年的整合，各方面的优势开始在市场竞争中得以体现。我们认为，2019 年将是公司重振旗鼓之后的收获之年，值得期待。
整体来看，公司此前快速扩张市场，收入规模持续快速增长，导致短期三费较高。但是，随着公司推进精细化管理变革（控制人员扩张，销售与盈利形成机制考核，ERP、CRM、PLM 等项目的实施），公司经营效率开始稳步提升，费用率持续下降，而且经营性现金流改善明显，公司自去年Q3、Q4 经营性现金流持续改善后，19Q1 淡季下，经营活动现金净流量为3.09 亿元，同比去年（-4.1 亿元）大幅改善。同时，19Q1 管理费用率和销售费用率分别同比下降1.91 和2.76 个百分点。我们认为，公司精细化管理、提效控费、赛普乐、诺赛特整合/协同的效果显现，运营效率有较大提升，未来仍有望持续改善，业绩有望恢复快速增长。
向“高质量”增长转型，宽带化、智能化专网市场再迎重大机遇
未来专网通信在宽带化、智能化的大趋势下，市场空间有望持续快速扩大，这将是一个持续成长的行业。海能达深耕行业20 年，已成为国内专网领域的龙头。我们认为，分散的市场格局下，公司凭借技术、品牌、渠道、成本和服务响应长期积累的优势，能快速抢占市场，份额持续提升，驱动收入快速增长，在公司持续控费的背景下经营效率稳步提升，费用率有望持续下降，从粗放式增长向高质量增长迸进。
投资建议：公司作为国内专网龙头，综合竞争力和市场份额持续提升，收入呈快速增长态势，历经“变革。夯实”之后，看好公司长期发展，未来高质增长值得期待。预计公司2019-2021 年净利润为7.22 亿、9.5 亿和11.88亿元，对应19 年PE 为22x，维持“买入”评级。
风险提示：合同签订尚存在不确定性，汇率波动，费用高企等风险",王奕红/唐海清/容志能
600845,国泰君安证券股份有限公司,2019-06-03,宝信软件(600845)：中国宝武“无偿”收购马钢 公司信息化业务有望再加速,https://stock.finance.sina.com.cn/stock/go.php/vReport_Show/kind/search/rptid/612896204832/index.phtml,"本报告导读：
中国宝武拟收购马钢股份51%股份，公司作为宝武集团信息化与自动化建设承接方，有望再次受益母公司兼并重组。
投资要点：
继宝武合并后，公司有望再次受益宝武收购马钢事件，维持“增持”
评级，目标价39.06 元。6 月2 日马钢股份发布公告，实际控制人安徽省国资委计划向中国宝武无偿划转其持有的马钢集团51%股权。考虑到公司作为宝武集团信息化与自动化建设承接方，有望再次受益母公司兼并重组，我们维持盈利预测，预计2019-2021 年营业收入73.57亿、90.74 亿、107.86 亿，净利润8.20 亿、10.47 亿、12.55 亿，EPS0.93 元、1.19 元、1.43 元，目标价39.06 元，对应2019 年42 倍PE。
参考湛江钢铁，中国宝武收购马钢有望为公司带来34 亿左右营收增量。回顾公司发展历史，每一次母公司宝武集团出现兼并收购事件，都会产生新的信息系统整合及对接需求，公司作为集团信息化、自动化业务的承接方自然成为受益者。以湛江钢铁为例，收购之前来自湛江钢铁的营收几乎可以忽略不计，收购之后公司承接了湛江钢铁全部信息化、L2、冷轧三电等项目，2014 年-2017 年公司确定来自湛江钢铁的营收达到15.38 亿元。如果按照湛江钢铁粗钢产能892.8 万吨、马钢粗钢产能1971 万吨进行粗略估算，马钢体量约为湛江钢铁2.2倍，预计未来几年可能为公司带来34 亿左右的营收增量。
钢铁业兼并重组大势所趋，中国宝武仍有提升空间。2017 年中国前十家钢铁企业累计产量占比36.9%，同比提升1pct，但距离60%的产业集中度目标仍有很大差距。宝武作为行业龙头，明确提出产能规模要从6000 万吨提升至8000 万-1 亿吨，未来继续整合或为必由之路。
催化剂：非钢行业信息化订单加速落地，未来中国宝武继续兼并重组
风险提示：未来钢铁行业盈利波动对其信息化支出能力的影响",刘易/邱苗/杨文健
300594,东莞证券股份有限公司,2019-06-03,新股网下申购询价建议报告(三只松鼠、朗进科技),https://stock.finance.sina.com.cn/stock/go.php/vReport_Show/kind/search/rptid/612895987080/index.phtml,"公司简介
三只松鼠是一个纯互联网食品品牌，以坚果、干果、茶叶等森林食品的研发、分装及网络自有B2C 品牌销售的现代化新型企业。安徽三只松鼠电子商务有限公司旗下产品。
2016-2018 年公司收入分别为44.23 亿元、55.54 亿元、70.01 亿元，净利润分别为2.37 亿元、3.02 亿元、3.04 亿元，三年中营业收入和净利润的复合增长率分别为25.82%和13.35%。2018 年公司综合毛利率为28.25%，净利率为4.34%。
300594.SZ 朗进科技
公司简介
公司是一家拥有变频节能技术及系统控制核心技术的空调系统集成设计与制造商，主要从事轨道交通车辆节能变频热泵空调及变频控制器的研发、生产、销售及服务。公司主要产品包括轨道交通车辆节能变频热泵（冷暖）空调和变频控制器。目前公司的收入和盈利主要来源于轨道交通车辆空调的销售。随着轨道交通建设项目的开展，中国轨道交通车辆的产量呈现爆发式增长，为公司的节能变频空调带来了巨大的市场空间。随着“一带一路”、“中国制造2025”等国家战略的不断升温，城市化建设步伐加快，轨道交通建设增加，轨道交通装备制造业市场前景广阔，公司抓住技术升级和产业发展的机遇，贯彻“朗进造=德国造”品质追求，将迎来更多的市场空间。
2016-2018 年公司收入分别为3.02 亿元、4.12 亿元、4.74 亿元，净利润分别为0.44 亿元、0.62 亿元、0.76 亿元，三年中营业收入和净利润的复合增长率分别为25.17%和32.35%。2018年公司综合毛利率39.17%，净利率16.07%。",黄秀瑜/罗炜斌
600048,东吴证券股份有限公司,2019-06-03,保利地产(600048)：保利物业IPO申请材料获证监会受理,https://stock.finance.sina.com.cn/stock/go.php/vReport_Show/kind/search/rptid/612895921256/index.phtml,"事件：
保利地产公告：全资子公司保利物业境外（H 股）首次公开发行股份申请材料获中国证监会受理。
点评
保利物业IPO 有所推进，申请材料获中国证监会受理。公司公告全资子公司保利物业境外（H 股）首次公开发行股份申请材料获中国证监会受理，如果顺利单独分拆上市，将助力公司物业板块加速发展。2018年，保利物业收购区域校园物业管理龙头湖南天创物业，共同打造全国化的校园物业管理平台；同时与天凝镇政府达成战略合作，正式开启“政府+企业”共建共治的新模式，成为行业内首个涉足乡镇公共治理的物业服务企业。截至2018 年末，公司物业管理布局全国131 个城市，综合实力位居国内物业管理行业前五。保利物业物业管理面积增长迅猛，截至2018 年6 月末，保利物业合同面积首次突破2 亿平米，同比增长66.18%；其中外拓项目面积占比高达58.19%，外拓项目中非住宅项目面积占比近50%。未来保利物业成功在港交所上市后，融资环境将有所改善，充足现金流保障“内生性增长+外延式拓展”双轮驱动，规模效应、品牌效应有望持续显现。
销售表现靓眼，投资相对稳健。2019 年4 月，公司实现销售面积255.16万平米，同比增长21.26%；销售金额374.23 亿元，同比增长15.27%。
2019 年1-4 月，公司累计实现销售面积955.20 万平米，同比增长18.93%；销售金额1470.83 亿元，同比增长23.19%。根据CRIC 发布的百强销售排行榜，公司1-5 月累计实现销售面积1234 万平米，同比增长20%；销售金额1900 亿元，同比增长22%，已完成全年销售计划的 38%，公司将大概率实现5000 亿元的销售计划。公司投资较为稳健，1-4 月累计拿地金额186 亿元，同比减少76%；拿地面积340 万平米，同比减少66%，累计拿地金额5452 元/平米，是同期销售均价的35%，有效保障未来毛利水平。
投资建议：保利地产近年来投资积极，土地储备充沛，为公司未来销售扩张打下坚实基础。公司战略布局核心城市群，产品定位精准；同时公司强大的央企背景，能够帮助公司获取品牌溢价和低融资成本，提升竞争力。我们预计 2019-2021 年EPS 分别为2.10、2.63、3.15 元，对应PE 分别为5.80、4.63、3.86 倍，维持“买入”评级。
风险提示：行业销售波动；政策调整导致经营风险；融资环境变动；企业运营风险；汇率波动风险；棚改货币化不达预期。",齐东/陈鹏
600183,国海证券股份有限公司,2019-06-03,生益科技(600183)深度报告：稳中有进 需求与产能共振迸发活力,https://stock.finance.sina.com.cn/stock/go.php/vReport_Show/kind/search/rptid/612895772128/index.phtml,"投资要点：
股权激励绑定业绩成长。公司近期发布股权激励计划草案，计划向董事、高级管理人员、中层管理人员及核心骨干人员等授予1.06 亿份股票期权，并将2019-2022 年每年10%的业绩成长作为考核标准，这为公司未来四年的设定最基本的成长目标，并激励相关人员努力完成指标。
稳健成长，收入增速新拐点临近。公司自成立以来，一直在覆铜板领域深耕细作，经过上市后20 年的发展，覆铜板销量从最初的300万平米/年左右增长到当前的接近9000 万平米/年，相应的，在1998-2018 年间，营收从5.66 亿元增长至119.81 亿元。从公司单季度的收入表现看，上市至今，公司有四个时间段内连续多个季度的单季收入增速超过10%，除了第三个时间段（2013 年Q4-2014 年Q3），其收入高增长的主因为生益电子并表，其余三个阶段都具备一个类似的时代背景（我国通信制式转换）或在产能方面有所提升，甚至两者兼而有之。
下游需求和新增产能如能实现良好共振，将为公司注入直接而又强劲的成长动能，而无线通信知识的转换，是拉动通信用覆铜板市场需求的“马车”之一，当前，全球5G 建设将进入正式推广阶段，负责高频PTFE 板材生产的江苏生益一期（120 万平米年产能）投产在即，陕西生益今年下半年将扩充420 万平米年产能，江西生益一期（1200万平米年产能）亦有望在2020 年一季度投产，公司收入高增长的新阶段已然临近。
原材料价格波动影响淡化，盈利能力有望企稳。覆铜板的原材料主要为玻纤布、树脂和铜箔，其中，铜箔约占其原材料成本的50%，理论上来讲，如果没有足够的议价能力，原材料（特别是铜箔）价格的波动，将对覆铜板企业的盈利能力造成一定影响。
分析2014 年至今铜箔、玻纤布价格以及公司毛利率变动情况发现，原材料价格波动对公司盈利能力的影响正逐步被淡化：在原材料价格下行时（2014Q1~2015Q4 和2018Q3-2019Q1），毛利率会有所上升， 而哪怕当铜箔和玻纤布价格几乎同时大幅上涨时（2016Q1-2018Q2），公司的单季毛利率仍能维持在较好的水平（20%以上），这说明公司甚至是整个覆铜板行业的成本转嫁能力是较强的，而且公司作为行业的佼佼者，其技术、规模优势带来的议价能力理应高于大多数同行业者。未来，在没有诸如贸易战、全球金融危机等的行业黑天鹅事件的环境下，公司的整体毛利率有望维持。
5G 打开成长新空间。5G 信号对覆铜板基板材料的高频及损耗性能提出更高要求，因此不管是刚性还是挠性覆铜板，均需要寻找尽可能低损耗（低Dk 和低Df）的基板材料来应对电路高频、高速化趋势，PTFE/碳氢化合物和LCP/MPI 分别是刚性和挠性覆铜板基材的理想选择。
公司作为国产覆铜板的龙头，已自主研发碳氢板的生产工艺，并且购买日本中兴化成 PTFE 产品的全套工艺、技术和设备解决方案，还韩国LG 的涂覆法生产软板的产线及技术用于生产LCP 和MPIFCCL，前瞻性地在硬板和软板两端都实现了良好布局，随着5G 时代的到来，公司新的成长空间将逐步打开。
盈利预测和投资评级：首次覆盖，给予买入评级。5G 的基站建设将拉动高频、高速覆铜板的需求，在新增产能（江西生益、江苏生益特材）陆续开出的情况下，将对公司的收入增长形成最为直接的拉动作用，我们预计公司2019-2021 年的净利润分别为12.02 亿、14.41亿和16.88 亿元，当前股价对应PE 分别为24.94、20.80 和17.77倍，首次覆盖，给予买入评级。
风险提示：（1）上游原材料大幅涨价降低公司盈利能力；（2）5G 基站建设进度不及预期；（3）PTFE 产能爬坡不及预期。",王凌涛
002059,上海申银万国证券研究所有限公司,2019-06-03,云南旅游(002059)：加速整合云南旅游资源 融合科技助力文旅新成长,https://stock.finance.sina.com.cn/stock/go.php/vReport_Show/kind/search/rptid/612895622195/index.phtml,"投资要点：
业务板块多元协同，收购云南国旅51%股份，整合省内旅游资源。公司通过其参控股子公司主营旅游综合服务（景区运营、旅游酒店、旅游交通、旅行社、旅游文化）、园林园艺两大业务板块，并计划通过并入文旅科技，形成旅游产业链的闭环布局。2019 年一季度，公司实现营收3.27 亿元（+15.6%），其中园林园艺、旅游交通、旅行社收入占比最高，构成公司的主要收入来源。2018 年12 月，公司收购云南国旅51%股权，并于年内实现并表，解决了公司长期以来与大股东存在同业竞争的问题，同时进一步巩固了公司在云南省内的旅游布局。
置入优质资产提升盈利能力，业务协同效应可促进营收增长。4 月9 日，公司公告证监会核准公司向华侨城集团及李坚、文红光、贾宝罗三名自然人股东以发行股份及支付现金购买资产的方式购买其所持文旅科技100%股权。文旅科技2018 前三季度累计营业收入为4.65 亿元，利润总额1.99 亿元，盈利水平可观，未来将成为母公司业绩的核心引擎。置入文旅科技后，利润总额可增长210.83%。同时公司实现了上游业务外延，以旅游科技为支持，促进景区改造升级的同时提升各大板块的运营效率和业务协同，从而实现板块业务的内部消化和营收能力的提升。
大股东华侨城集团旅游综合板块全国扩张，带动云南地区旅游业务拓展。大股东华侨城集探索新盈利增长点，提出了“文化+旅游+新城镇化”业务模式。2018 年7 月，华侨城三大平台推动举行“云南大会战”，与云南省各州市县区政府签约项目20 个，与国内知名企业签约项目13 个，与华侨城各战区企业签约19 个，委托代建、管理签约8 个，累计60个签约项目。项目分布在12 个地州市，覆盖景区运营、酒店管理、特色小镇建设、新型城镇化建设等方面，签约金额逾千亿。云南旅游作为上市公司，后续在资源整合过程中或将赢得优质资产注入和业务内外拓展的机会。
盈利预测与投资建议：17 年云南市场旅游整顿后，目前客流逐步回暖，有利于公司传统主业增速恢复。公司作为云南省重点旅游上市企业，置入文旅科技优质资源后，形成旅游产业链闭环布局，盈利能力大幅提升，业务协同效应将充分体现。华侨城间接增资控股后，有助于公司充分利用大股东资源优势，形成云南全域旅游布局。预计公司2019-2021 年净利润分别为2.77/3.68/4.74 亿元，EPS 分别为0.27/0.36/0.47 元，对应估值23/17/13倍，公司剥离房地产业务，置入文旅科技后，传统业务形成有利现金流支撑，新业务提供丰厚的利润体量和较高的利润增速，预计2020/2021 年利润增速维持在30%左右，首次覆盖，考虑到目前2019 年景区行业平均PE 估值为27 倍，给予“增持”评级。
风险提示：文旅科技收购进度不及预期；云南旅游市场受恶劣天气影响增速不及预期；",刘乐文/于佳琪
601933,华创证券有限责任公司,2019-06-03,永辉超市(601933)深度研究报告：供应链坚实 筑高壁垒；业态灵活 拓宽战线,https://stock.finance.sina.com.cn/stock/go.php/vReport_Show/kind/search/rptid/612895380549/index.phtml,"公司股权结构稳定，治理结构改善，战略发展主线坚定，执行力强。公司主要大股东目标一致、配合默契，股权结构稳定。通过轮值董事长制度有效调动各方积极性，治理结构优化。超市大卖场一直是公司发展核心，主线鲜明，也不断与时俱进、探索尝试，有逐渐成为中坚力量的Bravo 业态，也有只出现1-2 年便转型或剥离的业态，配合公司极强的战略执行力，公司长期保持高度竞争力。
主打生鲜，经营表现领军行业。永辉以生鲜为经营特色，营收占比接近50%，营业面积占比超过40%。生鲜聚客效应显著，且电商渗透率仅为2%，帮助公司在超市行业调整期阶段仍然业绩表现亮眼，门店数量占比和营收市场份额分别从2013 年的3.1%和5.0%提升至2017 年的9.4%和9.0%。
优化流通路径+硬件投入+人力资源，破局生鲜痛点，形成竞争壁垒。生鲜业务痛点众多，永辉破局之道有三：（1）优化流通路径：以产地直采模式减少流通环节，通过区域统采和联合采购提升规模效应，以自由品牌提升产品性价比；（2）自建冷链物流体系，降低物流费用和产品损耗；（3）通过合伙人机制将员工薪酬和绩效挂钩，提升管理效率。通过全方位、各环节之间的相辅相成，永辉形成稳固的生鲜业务优势。
供应链日趋完善，开启新一轮扩张。对于永辉而言，扩张可以提升规模效应，从而降低标品业务采购成本、提升租金议价能力、摊薄仓储物流设施成本。目前，永辉仓储物流设施布局基本完成，扩张资金充足，开启新一轮扩张。入股万达商管，有望享受商业地产渠道下沉红利。同时，永辉积极推动永辉MINI业态发展，定位大众消费者的中低端社区生鲜超市，依托大卖场存在，是大卖场在地理位置上的延伸，形成区域全布局，提升服务密度。永辉MINI 共享大卖场供应链优势，以到店为核心，根据我们拆分，单店经营模型净利率有望为正，极大提升公司想象空间。
盈利预测、估值及投资评级：我们预计2019-2021 年超市业态开店数分别为150、130、120 家，永辉MINI 业态开店数分别为1000、1000、800 家。我们预计公司2019-2021 年实现收入分别为881.58、1124.96、1408.96 亿元，同比增长25.0%、27.6%、25.2%，归母净利润分别为22.37、31.83、41.87 亿元，净利率分别为2.3%、2.7%、2.9%，当前股价对应2019-2021 年PE 分别为42倍、29 倍、22 倍。由于公司超市行业龙头企业且处于快速扩张阶段，受益于税制改革和CPI 上行，考虑到公司历史估值中枢为51 倍，给予公司2019 年48-50 倍PE，对应合理价值区间11.04-11.50 元，首次覆盖给予“推荐”评级。
风险提示：行业发展不及预期，竞争加剧导致租金成本提升，同店销售增长不及预期，永辉MINI 扩张、培育速度不及预期。",王薇娜
002001,中信建投证券股份有限公司,2019-06-03,新和成(002001)：VE价格持续上涨 PPS反倾销范围广、幅度大 公司业绩有望超预期,https://stock.finance.sina.com.cn/stock/go.php/vReport_Show/kind/search/rptid/612895180157/index.phtml,"事件
事件1：商务部于2019 年5 月30 日发布公告，对原产于日本、美国、韩国和马来西亚的进口聚苯硫醚（PPS）进行反倾销立案调查。
事件2：博亚和讯维生素E 均价已由月初的42.5 元/吨上涨至5月30 日的53.5 元/吨，月内涨幅26%。
简评
海外巨头大幅度倾销，国内PPS 产业深受其害
PPS 是世界第六大工程塑料，第一大特种工程塑料，也是八大宇航材料之一。国内PPS 生产获技术突破后，海外巨头持续倾销，打压国内PPS 生产企业，造成国内PPS 价格连年下降，以2015年的价格为基准，2016、2017、2018 年国内PPS 价格分别为2015年的92%、81%、79%。价格连年下滑，与成本费用倒挂的情况下国内厂商产能利用率极低，产出产品库存累积，产销率亦极低。
2015-2018 年，国内PPS 平均开工率仅40%；以2015 年为基准，2016、2017、2018 年产销比分别为2015 年的87%、54%、65%，库存大幅积压，产能消化问题突出。
反倾销区域进口量占比达69%，对国内PPS 市场将产生较大影响2015-2018 年国内PPS 需求分别为19798、29356、39685、54544吨，国内产量分别为4900、6900、11300、19200 吨，进口量分别为14232、20472、25156、32091 吨，进口依存度分别为72%、70%、63%、59%。2018 年我国PPS 总进口量32091 吨，自日本、美国、韩国、马来西亚进口量分别为8961、5416、5805、1817吨，占总进口量比例分别为28%、17%、18%、5.7%，合计占比高达69%，历史上2015、2016、2017、2018 年反倾销地区进口量占总进口量比例分别为66%、63%、70%、69%，占国内需求量的比例分别为48%、44%、45%、40%。此次反倾销调查涉及范围较广，若裁定成立将对国内市场产生较大影响
估算倾销幅度较大，提价预期强烈
2015-2018 年国内PPS 需求分别为19798、29356、39685、54544吨，国内产量分别为4900、6900、11300、19200 吨，进口量分别为14232、20472、25156、32091 吨，进口依存度分别为72%、70%、63%、59%。2018 年我国PPS 总进口量32091 吨，自日本、美国、韩国、马来西亚进口量分别为8961、5416、5805、1817吨，占总进口量比例分别为28%、17%、18%、5.7%，合计占比高达69%，历史上2015、2016、2017、2018 年反倾销地区进口量占总进口量比例分别为66%、63%、70%、69%，占国内需求量的比例分别为48%、44%、45%、40%。此次反倾销调查涉及范围较广，若裁定成立将对国内市场产生较大影响。
估算倾销幅度较大，提价预期强烈
据初步测算，日本、美国、韩国、马来西亚倾销幅度分别为69%、105%、47%、41%，假设反倾销税按照倾销幅度征收，则上述四国进口PPS 价格将分别由6786、7625、6018、5597 美元/吨上涨至11468、15631、8846、7892美元/吨，上述四国进口平均PPS 单价将由6692 美元/吨上涨至11506 美元/吨，相对涨幅高达72%，绝对涨幅高达4814 美元/吨。
公司于2008 年通过与浙江大学的合作开发了PPS 合成技术，于2012 年8 月规划建设年产3 万吨纤维级聚苯硫醚（PPS）树脂项目。2013 年，公司完成一期年产5000 吨聚苯硫醚聚合物产品生产线并顺利投产，2015 年公司与帝斯曼集团合资共同设立帝斯曼新和成工程塑料（浙江）有限公司，2017 年3 月公司新建投产年产10000 吨聚苯硫醚产品生产线。目前，公司现有PPS 产能15000 吨。
在不考虑开工率提升因素的情况下，假设反倾销后公司PPS 开工率为80%，则国内PPS 均价分别上涨1000、2000、3000、4000 美元/吨，将分别增厚公司净利润0.6、1.2、2.1、2.5 亿元，考虑开工率提升的因素业绩增厚将更为显著。
VE 价格持续上涨，行业格局转好，中间体间甲酚由大幅净进口转为净出口近期VE 价格的持续上涨主要受两方面因素影响：①DSM 控股能特科技接近尾声。5 月25 日冠福股份公告出售能特科技事项董事会审议通过，并将于6 月14 日召开股东大会表决。此前的框架协议中DSM 拟收购能特科技VE 终端产品和主环中间体资产75%的股权，收购侧链生产资产25%股权，此举将牢牢把控能特VE 终产品产能，并获得了国内相对短缺的主环中间体的控制，使VE 行业寡头垄断格局得到极大稳固。②2019 年1-4 月，我国间甲酚进口量分别为320、373、400、80 吨，同比分别下滑73%、12%、53%、84%；出口量分别为1.3、0.2、3.2、87.3 吨，4 月份进口量骤减出口量猛增，并直接由净进口变为净出口。在国内间甲酚并无新产能投产的情况下，表明全球间甲酚供应大概率偏紧。当前VE 生产商中间甲酚工艺占比仍相当可观，或对VE 的供给产生一定影响。
公司具备VE 粉产能4 万吨，中间体采用异佛尔酮工艺，对间甲酚无依赖。VE 均价每上涨10 元/kg 将增厚公司净利润3.0 亿元。
预计公司2019、2020、2021 年归母净利分别为28.5、36.8、42.7 亿元，对应PE 15X、12X、10X，维持买入评级。",郑勇/胡世超
300776,中信建投证券股份有限公司,2019-06-03,帝尔激光(300776)：快速成长的光伏激光加工技术龙头,https://stock.finance.sina.com.cn/stock/go.php/vReport_Show/kind/search/rptid/612895154848/index.phtml,"光伏激光加工设备领导企业，业绩快速增长
公司主营业务为精密激光加工解决方案的设计及其配套设备的研发、生产和销售。公司目前的主要产品包括高效太阳能PERC激光消融设备、MWT 激光打孔设备、全自动高速激光裂片机、高效太阳能激光掺杂设备、激光LID/R 设备等。2015-2018 年，公司营业收入复合增长率达到110.97%，归母净利率复合增长率达到166.74%。2019Q1 公司实现收入1.65 亿元，同比增长101.34%，归母净利润0.75 亿元，同比增长74.51%，公司继续维持快速增长。
高度定制化、技术覆盖面广叠加优质客户多，助力公司毛利率突出
公司2016 至2018 年毛利率分别为64.07%、65.82%和62.07%，显著高于同行业上市公司平均水平。主要原因有：1）公司产品具有高度定制性，相较于量产化设备价格更高；2）公司生产的激光加工设备覆盖了太阳能电池的 PERC、MWT、SE、LID/R 等多个工艺环节，这些工艺的叠加能显著提高太阳能电池的发电效率，具有一定业务集成优势；3）优质客户多，晶科能源、天合光能、隆基股份等全球光伏组件前十大企业目前均与公司有合作，公司销售占比较高。
激光加工技术可提效降本，未来市场空间广阔
提升太阳能电池光电转化效率的关键在于控制光学损失和电学损失，目前，主要激光加工技术包括PERC、SE、MWT 等。其中PERC技术可以提高单晶电池约1%的光电转换效率且其技术成本不高，目前PERC已经成为光伏电池主流技术。根据PV Infolink 研究报告，至2021 年，全球光伏电池产能将达到约187GW，其中PERC 电池产能预计约为126GW 左右，占比约67%。SE 技术具有与电池片产线兼容强的优势，能给PERC 电池片发展带来更多上升的空间，至2021 年预计将有110GW 左右的电池产能将搭载SE 工艺，因此PERC、SE 高效太阳能电池工艺对应的激光加工设备市场容量合计超过38 亿元。加上MWT、LID/R、半片、叠瓦、扩硼等高效太阳能电池工艺，高效太阳能电池激光加工设备的市场总量有望超过58 亿元，未来市场空间广阔。
公司市占率较高，目前在手订单饱满
根据Energy Trend 关于主要太阳能电池制造厂商PERC 与SE 产能数据统计，截至2018 年底，主要光伏电池厂商的PERC 工艺产能中约77%采用了公司的设备，SE 工艺产能中约86%采用了公司的设备，公司在光伏电池激光加工设备方面市占率较高。
截至2018 年底，公司订单合计约10.02 亿元，其中，与全球光伏组件出货量前十企业之间签订的在手订单金额合计达4.66 亿元，公司订单质量高且较为饱满。
随着平价上网逐渐临近，未来全球光伏行业仍将保持较快增速，同时，公司受益于PERC 电池技术的快速推进以及产能不断提升，我们预计公司19-21 年营业收入分别为6.2/8.06/10.08 亿元，归母净利润分别为2.49/3.26/4.09亿元，对应EPS 分别为3.76/4.92/6.17 元，对应PE 分别为34/26/21 倍。首次覆盖，给予“买入”评级。
风险提示：1）光伏行业发展不及预期；2）技术变动风险。",陈兵
002179,中信建投证券股份有限公司,2019-06-03,中航光电(002179)：华为事件加速国产替代 高端产品有望实现突破,https://stock.finance.sina.com.cn/stock/go.php/vReport_Show/kind/search/rptid/612894297589/index.phtml,"事件
近日，华为被美国BIS 列为威胁美国国家安全的“实体名单”
事件持续发酵，多家国外厂商宣称将停止与华为合作，华为产业链的自主可控与国产替代受到投资者热切关注。公司作为华为的金牌供应商，在通信高端产品持续研发，有望受益于华为产业链国产替代。
简评
华为金牌供应商，高端产品国产替代可期
在华为产业链中，目前中低端连接器已经可以实现完全国产化，但是高端产品如高速背板连接器主要还是依赖国外厂商。，高速背板连接器是应用于高速互连系统传输速率最高的元器件，对设计和生产能力要求非常高，长期以来是我国高速互连系统发展的“卡脖子”问题，华为当前主要供应商为美国的安费诺和莫仕。
此次华为事件后，预计华为将积极扶持和培养国内供应链，目前中航光电已经拥有56Gbps 高速连接器的设计及生产能力，并在华为小批量试供货，预计未来华为将加大对中航光电的高端连接器的采购力度。通信高端产品若能批量供货华为也将提高其毛利率。
中高端连接器市场国内龙头，清晰战略助推公司向国际巨头发展
公司是中高端连接器市场国内龙头，未来三年将保持较高增长水平。军品方面，公司在部分领域占据相对垄断地位，受益订单释放增速加快，预计2019 年-2021 年增速有望达到15%-20%。
民品方面，新能源汽车领域的产品结构契合下游产业发展方向，未来3 年有望维持较高增速。今年一季度，我国新能源汽车产销分别完成30.4 万辆和29.89 万辆，同比增长102.7％和109.7％，新能源汽车行业继续保持高速增长。中航光电是国内较早切入新能源汽车连接器领域的龙头企业，目前新能源汽车已成为公司第二大民品业务。产品主要以高压连接器为主，具有较强研发能力。在补贴退坡政策引导下，新能源汽车产品结构将向高能源密度倾斜，契合公司产品结构，且公司发行可转债进一步扩大新能源汽车产品产能。我们预计公司2019 年-2021 年新能源汽车业务增速将达到25%。
轨道交通领域，基础建设投资重回高位，公司轨道交通业务高增长可期。2019 年前三个月铁路运输业固定资产投资增速达11%，在基建补短板的大背景下，国内铁路开工明显回暖。未来我国轨道交通业基础建设投资有望维持高位，随着高铁动车整车国产化率的不断提高，预计未来3 年公司轨道交通连接器等元器件的复合增速或将达到20%。
通讯领域，提前研发储备5G 技术，或将在2020 年进入高速增长期。近两年海外通讯市场高速增长一定程度上熨平通讯领域的周期性，预计今明两年公司通讯板块业务维持平稳，2020 年或将进入5G 快速增长期。
发展战略清晰体制机制灵活，或将助推公司成为国际巨头。公司研发投入处于同行业较高水平，为公司持续发展带来不竭动力；明确了全球化发展方向，不断拓展公司发展地理边界；体制机制较为灵活，积极外延并购迅速壮大规模；加大产能建设投入，为公司发展持续增长奠定基础；向一体化解决方案供应商发展，提高公司利润水平。
盈利预测：国内中高端连接器龙头，战略清晰体制灵活或将成为未来的国际巨头我们认为，公司未来产品将定位于中高端市场，契合下游产业增长方向，市场空间增长强劲。公司作为国内高端连接器龙头公司，将充分受益于产业集中度提高和国产替代。此外，公司发展战略符合行业发展方向，将为公司发展带来强劲动力。预计公司2019 年至2021 年归母净利润分别为11.00、13.75 和17.00 亿元，同比增长分别为15.36%、24.97%、23.64%，相应19 年至21 年EPS 分别为1.07、1.34、1.65 元，对应当前股价PE分别为31.19 倍、24.96 倍、20.19 倍，维持买入评级。",黎韬扬/王春阳
