股票代码,券商简称,发布日期,研报标题,报告链接,研报文本,研究员
002079,平安证券股份有限公司,2011-01-04,苏州固鍀(002079)事项点评：收购明锐光电 进入高端传感器领域,https://stock.finance.sina.com.cn/stock/go.php/vReport_Show/kind/search/rptid/347473698936/index.phtml,"2010 年 1 月 3 号，公司发布公告，拟以 360 万美元（2400 万元人民币）收购美国明锐光电 100%股权，从而获得 MEMS（微机电系统）-CMOS（互补金属氧化物半导体）三维集成制造平台及八寸晶圆级封装技术，130项相关专利技术，进入到高端传感器领域。
公司以此为契机切入物联网中的高端传感器领域，前景光明。明锐光电原为台湾探微科技的全资子公司，拥有MEMS的集成工艺、真空密封、润滑等技术，并有高清光学微镜阵列投影显示芯片技术，其产品第一代加速传感器已经研发成功，样品投放市场，主要用在智能手机和高档数码相机等领域。2010年二季度全球智能手机出货量达到6160万部， 同比增长50%， 占同期手机总销量3.26亿的20%。我们预计未来智能手机销量仍将维持高速增长，带动高端传感器大发展。
应注意市场竞争的风险。目前，高端传感器还是被TI、ST 和飞思卡尔等国外半导体巨头所垄断，明锐光电至今尚未盈利，能否利用成本优势，实现产业化，将是公司面临的主要风险。
暂不予评级。鉴于此次收购及前期公司开发光伏片电极用银胶成功，给予相对乐观的业绩预测。预计公司 2010 年-2012 年 EPS 分别为 0.26 元、0.38 元和 0.53元，对应最新收盘价（2010 年12月 31日）17.14元，PE分别为66倍、45倍、32倍。我们认为公司未来业绩有较大的不确定性，暂不予评级，待调研后再定。",余兵/王德安
600851,平安证券股份有限公司,2011-01-04,海欣股份(600851)深度报告：直肠癌治疗性疫苗(APDC)价值凸显 股价至少低估50%,https://stock.finance.sina.com.cn/stock/go.php/vReport_Show/kind/search/rptid/347471706310/index.phtml,"国内唯一获得SFDA 临床批准的高科技肿瘤生物治疗方法
肿瘤治疗用APDC 是国家“863”项目成果的产业化项目。01 年底完成临床前研究，并通过国家药品审评中心的新药审评。02 年4 月获得国家I 类新生物制品的I 期临床试验批文，目前是我国第一家也是唯一一家已完成I 期和II 期临床的树突状细胞肿瘤生物治疗项目，并已申报III 期临床批文。
谨慎预测新增72 亿市值，股价至少低估50%
我们在仅考虑公司医药、金融股权和地产估值情况下，加上APDC 谨慎、中性、和乐观三种假设下的估值，公司当前合理市值分别为123、166 和195 亿元。而目前公司市值仅约80 亿元，对应谨慎假设情景，股价仍然低估50%。
二期临床治疗效果确切，有效率高
08 年12 月完成的II 期临床结果显示，在200 多例接受APDC 治疗的病人中有效率为46.5%，100 多例以化疗作为对照病人中的有效率是22.5%。
可复制性强，可推广至18 种以上其他类型癌症
肿瘤治疗用APDC 适用于任何肿瘤的治疗。迄今为止取得较好疗效的肿瘤主要有：肺癌、纵膈肿瘤、食道癌、胃癌、结肠癌、直肠癌、肝癌、白血病、甲状腺癌、胰腺癌、胆管癌、肾癌、乳腺癌、子宫癌、宫颈癌、卵巢癌、阴道癌、盆腔肿瘤、前列腺癌、膀胱癌、睾丸癌、脑瘤、神经胶质瘤、淋巴瘤、黑色素瘤、鼻咽癌等18 种以上癌症。技术的不断复制将为公司带来更大的收益。
行业参考：治疗生物药成为治疗癌症新希望
由于癌症治疗现有的放化疗、手术治疗效果极为有限，特异性高、副作用小、疗程短、效果持久、无耐药性的治疗性生物药（如疫苗等）成为医学界治疗癌症的新希望。而国外与海欣股份类似产品的Dendreon 公司在产品通过三期临床后股价一路走高，总市值超过50 亿美金。
风险提示。
1、 APDC 以新药名义获得三期临床审批尚有一定难度，有被审批为诊疗技术的风险。
2、 对产品的盈利前景测算都是建立在APDC 有效性的基础上。如果三期临床效果不达预期，项目的未来价值也将低于我们的测算值。",程鹏
000507,平安证券股份有限公司,2011-01-04,珠海港(000507)事项点评：逐步实现港口业务战略转型,https://stock.finance.sina.com.cn/stock/go.php/vReport_Show/kind/search/rptid/347471705669/index.phtml,"事项：1 月4 日，珠海港发布公告，公司拟与神华集团、粤电集团共同出资组建“合资公司”，投资开发珠海市高栏港南水作业区大突提内北侧，建设和经营煤炭码头及配套堆场。
公司同时还公告参股18.18%的珠海经济特区广珠发电有限责任公司于2010年12月31日对2009年度利润实施分红，公司按参股比例享有投资收益人民币1.23亿元。 公司预计2010年净利润增幅在70％-120%之间。
电力能源业务仍然是公司重点发展的业务板块
公司2010 年获得珠海发电厂投资收益1.23 亿元，与我们先前预期的1.26 亿元分红基本一致，维持公司2010 年净利润2.18 亿元的判断，每股收益为0.63 元。我们认为，珠海发电厂对公司业绩的贡献将保持稳定，随着未来新的机组的投产，电厂的业绩贡献有望稳步增长。
对公司而言，电力能源业务仍然是非常重要的业务板块。公司近期对电力能源业务板块进行了整合，成立了珠海港电力能源有限公司。我们不排除公司在能源业务板块有进一步发展的举动。
公司物流业务板块战略发展思路越来越清晰
从公司去年以来的一系列动作来看，公司物流业务板块的战略发展思路越来越清晰：1．收购大股东相关码头辅业。2、对物流业务进行整合。子公司珠海港物流发展有限公司收购珠海市集装箱运输公司和珠海港晟物流100％股权，并统一负责经营管理公司物流板块所涉及的陆运业务。3、与神华集团、粤电集团合作建设煤炭码头堆场，向港口物流业务发展迈进。
我们认为，公司港口物流业务发展大有所为，作为珠海港资产整合的平台，珠海港下属港口码头业务将逐步注入公司，最终实现港口业务的整体上市。
初步估算煤炭码头项目达产以后给公司带来近3000 万收益
公司此次公告的煤炭码头项目计划总投资约40 亿元人民币，规划建设10 万吨级煤炭卸船泊位2 个（结构按15 万吨级）、1 至5 万吨级煤炭装船泊位若干个、年吞吐能力达4000 万吨以上。并配套建设大容量堆场和铁路作业线等专业设施。
作为与神华集团和粤电集团的合作项目，货源应该有充分的保障。我们假设该项目实际产能达到6000 万吨，实际装卸费率15.6 元，加上堆场等其他收入，可以实现营业收入10.36 亿元，假设运营成本5 亿元，财务费用1.75 亿元，折旧成本2 亿元，所得税率25％，则达产以后每年可以给公司贡献投资收益2923 万元。
维持“强烈推荐”的评级
预测珠海港2010 年-2012 年 EPS 分别为0.63 元、1.00 元和1.38 元，当前股价相对应的PE 分别为20 倍、12.6 倍和9.2 倍。我们认为，公司价值存在严重低估，维持公司合理价格为19.8 元的判断，继续给予公司“强烈推荐”评级。",严蓓娜/张栋梁
600395,中银国际证券股份有限公司,2011-01-04,璞玉共精金＊公司＊盘江股份(600395)上调焦煤价格8%-14% 符合预期,https://stock.finance.sina.com.cn/stock/go.php/vReport_Show/kind/search/rptid/347468242185/index.phtml,"盘江股份(600395.SZ/人民币32.55, 买入)公告其焦煤含税价格从2011 年1月1 日开始上调8%-14%，与我们此前的预期基本一致。公司曾在2010年5 月底上调焦煤价格60 元/吨左右，后又在7 月初下调焦煤价格60 元/吨，因而其2010 年焦煤均价与2010 年年底变化不大。如果2011 年公司不再上调价格，我们预计公司2011 年的焦煤价格同比上涨8%-14%。近年来，公司焦煤产品占商品煤销量的50%。我们预计公司此次上调价格将会带动综合煤价上涨4%-7%。
至此，西山煤电(000983.SZ/人民币26.69, 买入)和盘江股份已经公告上调2011 年的焦煤价格，幅度分别为7%-13%和8%-14%。我们认为他们上调焦煤价格受近期钢厂价格上调影响较大。我们预计其他焦煤公司，如冀中能源(000937.SZ/人民币40.05, 未有评级)、平煤股份(601666.SS/人民币21.09, 持有)和开滦股份(600997.SS/人民币20.13, 买入)都可能上调焦煤价格。我们预计部分高耗能行业复产可能增加焦煤的需求，而澳洲高于往常的降雨可能影响1、2 月份的中国焦煤进口量以及带动国际焦煤价格的攀升。因而我们继续看好焦煤价格未来的走势。
我们认为公司2011 年的主要看点在于：一是响水矿的资产注入进度。该矿尚未办妥安全许可证。如果该矿被现金收购，我们预计会增厚公司2011年每股收益10%至1.76 元；二是集团在贵州省的资源整合。我们预计集团作为区域龙头，在贵州可能不仅仅整合小煤矿，也有可能进行大企业间的兼并；三是焦煤价格能否再次上调。我们预计如果钢铁价格在2011 年上涨幅度较大，公司的焦煤价格可能再次上涨，届时我们将上调盈利预测；四是公司现有煤矿改扩建的进度。公司现有6 矿的产能为1,100 万吨/年，我们预计他们将在2013 年扩建至1,500 万吨/年。我们看好公司优异的内生成长性，且公司2011 年题材丰富，继续维持买入评级和目标价不变。
本周一，港股中国神华(601088.SS/人民币24.71; 1088.HK/港币33.25, 买入)、中煤能源(601898.SS/人民币10.86; 1898.HK/港币12.46, 买入)和兖州煤业(600188.SS/人民币28.39; 1171.HK/港币24.55, 买入)股价分别上涨1.8%、2.6%和3.4%。我们预计其较大幅度上涨，可能对周二的煤炭股走势有积极影响。",唐倩
600037,中银国际证券股份有限公司,2011-01-04,璞玉共精金＊公司＊歌华有线(600037)再获财政补助暨发起设立中影股份公司,https://stock.finance.sina.com.cn/stock/go.php/vReport_Show/kind/search/rptid/347468241935/index.phtml,"歌华有线(600037.SS/人民币12.50，持有)日前公告2010 年全年累计收到2亿多元的高清交互机顶盒的区县级财政补助。截至2010 年底，公司累计收到关于2010 年高清交互机顶盒的市级财政补助5.46 亿元、各区县财政补助2.56 亿元，合计8.02 亿元。按递延收益5 年摊销入账，预计2010 年内累计增厚7,300 万元税前利润，其中区县财政约入账510 万元；以当前10.6 亿总股本计算，约增厚每股收益0.07 元。尽管2010 年补贴会计入账额度略低于我们此前的预期，但市政府、大股东对公司发展数字电视业务的补贴力度强于预期。
公司公告提到：“北京市市级财政和区县级财政分别承担高清交互机顶盒推广资金的35%和30%”，体现北京市高起点发展数字电视的决心和对公司的扶持。截至2010 年12 月22 日，北京市拥有全国最大的高清数字电视用户群，高清交互数字电视用户已达130 万户，高清交互数字电视小区达1,321 个，进度符合规划。预计未来1-2 年高清用户持续增加，尤其是明年将继续免费推广130 万用户，相关财政补助的持续性可期。
同时，公司拟以自有资金参与发起设立中国电影股份有限公司 (简称中影股份)；实际出资2,130.7903 万元，持股1,400 万股，每股成本约1.50 元，占比1%。首先，我们预计中影股份存在上市预期，公司作为发起人将获得较为确定的Pre-IPO 高回报。其次，中影股份包含产业链上游内容制作，与公司有线电视网络下游渠道互补，长期可预期双方合作深化，增强公司在三网融合新时期的竞争力。
除政府和大股东支持外，我们认为歌华有线作为有线行业龙头，中长期内受益于：1) 网络优势：北京是全国首批三网融合试点城市且必将拥有较大、经济较发达的数字电视城域网；2) 产业链布局：近年起公司逐步展开在内容领域的部署；3) 融资到位：16 亿元可转债成功发行，积极参与pre-IPO 项目投资。我们暂对公司维持持有评级。",冯雪
000983,浙商证券股份有限公司,2011-01-04,西山煤电(000983)重大事件点评：吹响焦煤提价号角 尽显王者风范,https://stock.finance.sina.com.cn/stock/go.php/vReport_Show/kind/search/rptid/347466672670/index.phtml,"投资要点：
重大事件描述
公司拟从2011年1月1日起上调炼焦煤产品价格，焦精煤、肥精煤、瘦精煤、气精煤销售价格（含税）分别上调100、150、120、120元/吨。
预计本次提价将增加公司2011年销售收入约13亿元（含税）。
钢铁生产回暖，炼焦煤进入提价周期
2010下半年以来，部分地方为完成十一五节能减排任务而对高耗能企业实行限电，钢铁生产受此影响增速大幅下滑，炼焦煤价格也持续低迷。
随着节能减排任务完成，地方政府面临的压力大大减轻，前期受到影响的国内中小钢铁企业开始恢复生产，炼焦煤需求也呈现复苏势头。预计春节后钢铁生产复苏势头将更加明显。
作为炼焦煤龙头企业，公司此时提高售价，我们认为既是对炼焦煤需求回升趋势的确认，同时也反映了公司对于未来焦煤价格走势的乐观预期。
目前钢铁产量增速仍然偏低，在增长速度向正常水平回归的过程中，炼焦煤价格将会继续升高，我们预计2011年上半年炼焦煤价格仍有200元/吨左右的提价空间。
斜沟矿和整合煤矿投产将确保煤炭产量持续快速增长
斜沟矿：预计2010年生产煤炭1200-1300万吨，未来2年每年将增加约800-1000万吨产量，2012年可达到3000万吨产能；
整合矿井合计超过1000万吨，临汾地区整合的数量在年产480万吨左右，其他地方有600万吨左右，以焦煤为主，具有良好的开发潜质；
2011-2012年，斜沟矿和整合矿井矿相继投产并达产，公司每年将新增产量约1000万吨，继续保持快速稳定增长势头。
投资评级：买入
预期2010-2012年公司EPS为1.21元、1.86元和2.55元，市盈率分别为20.8倍、13.5倍和9.9倍。公司盈利快速增长，估值水平具有较高安全边际。
公司资源优势明显，具有强大的议价能力，因此业绩弹性较大，在炼焦煤需求转暖的背景下， 2011年业绩超预期的可能性很大。维持买入评级。",史海昇
000826,东海证券股份有限公司,2011-01-04,桑德环境(000826)：焚烧项目又一斩获 产业链延伸至投资领域,https://stock.finance.sina.com.cn/stock/go.php/vReport_Show/kind/search/rptid/347466581044/index.phtml,"评述
公司最近公布的相关订单较多，固废订单进入高峰期，复合我们11月初的报告观点：静待固废建设的高峰到来。
按公告内容，南川区的项目以焚烧为主，是公司成功实施综合处理技术路线的项目后，在焚烧领域的又一个开拓。使公司成为在综合处理、焚烧等多种固废处理技术路线齐头并进的固废处理龙头企业。（公司上一个焚烧项目为山东德州绿能垃圾焚烧项目，600T）
公司成功进入投资领域。上述两个项目都以公司或集团投资为主，公司成功进行产业链延伸，进入固废投资领域。随公司投资项目的增多，预期公司有通过二级市场化融资的需求。",吴文钊
600851,第一创业证券股份有限公司,2011-01-04,海欣股份(600851)：投资未来 让子弹飞一会儿,https://stock.finance.sina.com.cn/stock/go.php/vReport_Show/kind/search/rptid/347464495483/index.phtml,"纺织龙头华丽转身，重点布局朝阳型生物医药产业。海欣股份曾是世界上投资规模最大的毛绒产品生产联合企业。近几年，公司大力整合医药产业，斥巨资 2 亿元组建了海欣生物技术和西安华昊精英药业公司，收购了西安、苏中和赣南海欣药业生产企业，公司 2010 年半年报显示，医药收入已经占到公司主营业务收入的 41.78%。
子公司海欣生物重磅级抗癌在研产品已现端倪。公司控股子公司海欣生物技术与上海第二军医大学合作研发的“抗原致敏的人树突状细胞”（APDC)，是我国首个自主研发的获得国家食品药品监督管理局（SFDA）正式批准的、针对晚期大肠癌的APDC治疗性疫苗。二期临床显示作用良好，目前正在等待三期临床批文。
美国同类产品获 FDA 批准，极大增强海欣此项目获批预期。2010 年 4月，Dendreon 公司获得了 FDA 关于其治疗性肿瘤疫苗产品Provenge(sipuleucel—T)的上市批准。Provenge(sipuleucel—T) 成了全球第一个树突型治疗性抗肿瘤疫苗。海欣股份紧随其后，ADPC 的II期临床早已完成，公司在09年1月就第一次提交了III期临床的申请，并陆续提交了补充材料。考虑到 SFDA 拖延批准有可能是对此类方法成熟度的考虑，Provenge(sipuleucel—T)的获批无疑打消了这一顾虑，我们认为公司 III期临床在明年得到批复是大概率事件。
永旭型金融产业成为公司第二大成长亮点。公司投资长江证券 2.3 亿元，持有上市后的长江证券（000783） 1.34 亿股，占其总股本的 8.01%，为其第三大股东，是持有长江证券股权比例最大的上市公司。公司还参股长信基金管理公司 34.33％股权，而长信基金又拥有多只开放式基金，因此预计公司投资收益将一直保持较高的水平。
给予公司“强烈推荐”的投资评级。对公司 2010-2012 年主营业务的EPS预测分别为 0.0230、0.0317、0.0408元。预计治疗性疫苗“抗原致敏的人树突状细胞”在 2015 年药物上市时，给海欣股份带来的每股净现值为 37.10 元。我们认为公司 III 期临床在明年得到批复是大概率事件，因此我们给予公司“强烈推荐”的投资评级，我们会密切关注公司产品申请进度并及时的做出相关报告。",巨国贤
600395,申万宏源集团股份有限公司,2011-01-04,盘江股份(600395)调研报告：西南焦煤龙头提价 上调目标价至40元,https://stock.finance.sina.com.cn/stock/go.php/vReport_Show/kind/search/rptid/347464495045/index.phtml,"公司上调11 年焦煤品种合同价格，提价（含税）幅度为110-150 元/吨，其中焦精煤涨幅8%，贫精煤涨幅14.4%，贫精煤涨幅超出预期。公司提价公告：公司从2011 年1 月1 日起调整部分产品价格，其中：优质冶炼精煤(1/3 焦精煤)由1390 元/吨上调至1500 元/吨（含税）；贫精煤由1040 元/吨上调至1190 元/吨（含税）。
盈利预测假设调整：11 年精煤价格（含税）假设从1434 元/吨上调至1465元/吨。由于公司上调11 年焦煤合同价（优质冶炼精煤至1500 元/吨、贫精煤至1190 元/吨），且贫精煤在精煤中占比甚微，故上调精煤销售价格假设（从1434 元/吨至1465 元/吨）。
公司内生增长未来五年有望从1100 万吨增至3000 万吨，通过外延扩张可达到5000 万吨：本部六矿井当前核定产能1000 万吨左右，通过后续2-3 年的改扩建，合计产能可以扩充到1500 万吨左右。公司控股及参股矿井合计产能1640万吨，权益产能接近1000 万吨，为公司现有产能的一倍，未来5 年逐步释放。集团承诺未来注入响水矿400 万吨，集团持股36%股权。另外，贵州省十二五规划拟打造一个年产5000 万吨级煤炭企业集团，公司作为区域的龙头且具备上市融资平台的优势，资源整合首当其冲。
上调公司11 年盈利预测至1.72 元/股（原预测为1.65），如果考虑响水矿注入，公司11 年业绩将提升为1.90 元/股，估值仅为17 倍，鉴于公司具备超高成长性和区域焦煤龙头地位，上调目标价至40 元，重申“买入”评级。12年-14 年业绩依次上调为：2.33 元/股、2.96 元/股、3.70 元/股（原先分别为2.23 元/股、2.84 元/股、3.55 元/股）。公司未来内生成长性和外生成长空间皆巨大，且近期澳洲昆士兰水灾也将严重影响国际焦煤供给，我们在上调公司盈利预测的基础上上调目标价至40 元（原目标价36.2），重申“买入”评级。",詹凌燕/刘晓宁
002379,英大证券有限责任公司,2011-01-04,鲁丰股份(002379)：高速扩张的铝箔龙头,https://stock.finance.sina.com.cn/stock/go.php/vReport_Show/kind/search/rptid/347464494795/index.phtml,"未来2年公司产能释放奠定高成长性
由于公司的毛利率水平受铝价波动的影响较小，所以未来公司产能的释放及下游需求增长是公司业绩增长的主要来源。目前公司的铝箔产能为4万吨，其他在建项目包括：IPO募投项目——3万吨铝箔，预计将于2011年3月份建成投产；公司自筹建设项目——青岛5万吨铝箔生产线，目前已经投产。另外公司全资子公司润丰铝箔拟投资年产高精度铝箔10万吨，分两期建设，每期规模各为年产5万吨高精度铝箔，建设期各为12个月。预计2011年起根据公司资金状况逐步开始投入。
不考虑尚未建设的10万吨产能，到2011年底，公司的铝箔产能将达到12万吨，预计2010-2012年产量分别为5万吨、8.5万吨、11吨。
公司为了实现铝箔生产原材料的自给，完善公司产业链，提高抗风险能力，通过IPO募集和自筹方式投资建设了10万吨高精度铝板带项目，截止到2010年底已经建成投产。另外，公司控股子瑞丰铝板拟投资建设45万吨/年高精度铝板带项目，项目分三期，第一期热轧生产线建设周期30个月；第二期冷轧生产线建设周期30个月；第三期熔铸生产线预计建设周期24个月。
不考虑尚未建设的45万吨产能，预计2010-2012年铝板带产量分别为5万吨、9万吨、10吨。
总体来看，伴随着公司未来产能的快速释放，公司的成长性较为确定，预期2010-2012年EPS分别为0.5元、1.28元、1.75元。给予公司“买入”评级。",化定奇
