股票代码,券商简称,发布日期,研报标题,报告链接,研报文本,研究员
000488,上海证券有限责任公司,2008-09-01,晨鸣纸业(000488)2008年中报点评：毛利水平环比上升,https://stock.finance.sina.com.cn/stock/go.php/vReport_Show/kind/search/rptid/273599164467/index.phtml,"公司影响
产销增长、产品提价推进销售收入增长
由于本部年产30万吨超压纸项目、吉林晨鸣18万吨轻涂纸项目全面达产，生产规模扩大，公司加强销售管理力度，使产量与销量都有所增加，今年上半年，公司实现机制纸产量158.52万吨，销量 152.18万吨，与去年同期相比分别增长20.09 ％、14.42 ％。同时公司主要产品价格有不同程度的上涨，机制纸上半年实现销售收入80.15亿元，同比增长30%。
毛利水平环比提升
由于产品价格上涨，同时山东寿光本埠年产9.8万吨废纸脱墨浆、吉林日产300吨化学浆生产线投入运行，使公司原料自给率提高，促进毛利水平上升。上半年机制纸毛利率为22.55%，较上年同期增加3.68个百分点。二季度的综合毛利水平为23.05%，较一季度的21.43%又有提升。",齐敏华
600161,国联民生证券股份有限公司,2008-09-01,天坛生物(600161)半年度报告点评,https://stock.finance.sina.com.cn/stock/go.php/vReport_Show/kind/search/rptid/273597923187/index.phtml,"投资建议：
我们根据公司的半年报，对公司的盈利预测作了微调，预计2008和2009的每股收益分别是0.27元、0.51元。公司今年可能会面临较为困难的局面，而2009年随着公司新建血站的陆续投产，公司主力产品麻腮风联合疫苗的正常生产，以及国家计划免疫疫苗的扩大，成都蓉生的利润贡献，2009年公司的盈利将会有一个比较大的增长，结合公司目前的估值水平，我们给予""谨慎推荐""评级。",洪阳
000625,天相投资顾问有限公司,2008-09-01,长安汽车(000625)半年报点评：投资收益继续保持稳定增长,https://stock.finance.sina.com.cn/stock/go.php/vReport_Show/kind/search/rptid/273597415217/index.phtml,"2008年半年报显示，公司实现营业收入78.80亿元，同比增长9.21％；投资收益6.15亿元，同比增长19.54%；归属于上市公司股东的净利润4.50亿元，同比增长3.68％；08年上半年EPS0.19元。
公司销量增长缓慢。根据中国汽车工业信息网1-6月份数据，奔奔上半年销量呈现快速下滑态势，销量同比下滑20.92%；交叉乘用车上半年销量增长率为14.52%，而行业龙头上汽通用五菱为19.62%；微型货车及底盘上半年销量保持较快增长，增长率为14.25%，而行业第2的上汽通用五菱为2.69%；杰勋和志翔分别实现销售358辆、402辆，没有出现放量。
投资收益继续保持稳定增长。长安福特马自达汽车实现营业收入150.40亿元，净利润11.15亿元，净利润率为7.41%；江铃控股有限公司实现营业收入3.93亿元，净利润7,904万元，净利润率为20.13%。投资收益的增长主要受益于长安福特马自达汽车公司的投资收益同比增加4,888万元，长安福特马自达发动机公司的投资收益同比增加7,487万元。
净利润增长低于营业收入增长的原因主要有：1）管理费用占营业收入比重为5.47%（行业重点企业平均为4.11%），同比上升1.37个百分点，主要是母公司技术开发费用同比增加7,480万元；2）销售费用占营业收入比重为9.02%（行业重点企业平均为4.17%），同比上升0.42个百分点；3）资产减值损失为1.19亿元，主要是南京长安停止镭蒙客车的生产，提取了CM7模具报废损失1.18亿元。
自主品牌产品成长之路还需历经磨炼。2008年1-6月份，国内自主品牌轿车销售67.33万辆，同比仅增长2%，落后乘用车平均增速15个百分点。市场表现不佳主要是自主品牌产品的质量与外国品牌相比仍存在一定差距，原因如下：（1）自主产品的设计能力不强；（2）既定价格水平下的零部件产品质量难以提升。公司将在人力资源开发、科研及产品开发、质量管理和营销服务等方面提升自主品牌产品的质量和品牌建设。我们认为，公司的销售费用率和管理费用率仍将保持较高的水平，毛利率会随着自主研发能力的提升而进一步提高，投资收益支撑自主品牌产品发展的格局仍将维持2年左右的时间。我们预计，公司的自主品牌产品至少还需要2年左右的时间，才有可能达到国外品牌产品的质量水平。
预计公司全年归属于母公司所有者的净利润上升19.49%。08年1-6月，基本型乘用车同比增长16.72%，低于2007年的销量增速26.72%；交叉乘用车同比增长13.81%，高于2007年的销量增速6.85%；微型货车同比增长4.70%，2007年的销量增速为30.71%。我们认为，基本型乘用车的部分需求转移为交叉乘用车的需求；微型货车的销量增速快速下滑是由于道路运输业的固定资产投资增速快速下滑引起的。考虑到第3季度的销售淡季、行业周期性下滑因素，我们预计公司2008年全年的营业收入增速为6.06%，归属于母公司所有者净利润上升19.49%。
盈利预测、投资建议和风险。预计公司08、09年EPS分别为0.341元、0.454元，以8月29日收盘价4.24元计算，08年动态P/E12.42倍，P/B1.23倍，考虑到目前较低的股价支撑和自主研发积蓄的长期发展能力，维持增持的投资评级。公司的风险主要体现在市场风险、原材料价格波动风险、行业需求低迷风险和自主开发导致的不确定性风险。",——
600183,长城证券股份有限公司,2008-09-01,生益科技(600183)中报点评：艰难经营局面还将延续,https://stock.finance.sina.com.cn/stock/go.php/vReport_Show/kind/search/rptid/273596990921/index.phtml,"毛利下降导致业绩下滑。生益科技上半年实现营业收入23.8 亿元，同比增长22.81%；扣除非经常性损益后的净利润1.77 亿元，同比下降18.36%，每股收益0.19 元。公司业绩下滑主要原因在于主营业务毛利出现明显下降，报告期内覆铜板和粘结片毛利为12.22%，较上年同期下降4.16 个百分点。不过，相对于一季度公司10.9％的整体毛利水平，二季度主营业务毛利有了提升了1.8 个百分点，但较往年15%-18%的正常毛利水平仍有一定差距。
产品市场需求稳定。由于终端市场缺乏新品应用，公司上半年的产品销售仍以旧订单为主。为争夺成熟电子产品的订单，覆铜板厂商之间只能依靠价格战，这对生益科技这样的技术领先企业而言，并没有取得显著优势，而产品价格的下滑导致了业务毛利的持续下降。报告期内，公司内销同比增长57.91%，外销同比增长5.08%。内销表现较好的原因在于人民币持续升值，使得公司部分原先出口的产品直接销售给国外客户设在国内的PCB 工厂，因而内销规模出现较大增长。
行业外部环境未见改善。公司主营所处的覆铜板行业外部经营环境并没有出现改善迹象。成本方面，主要原材料铜箔、玻纤、树脂价格依旧高位运行，美元表现疲弱更是加剧了大宗商品的价格上升压力；需求方面，由于缺乏新品需求拉动，行业缺乏持续、明显的大额新增订单，终端市场需求表现零散，无法形成明显的需求方向和动力；资金面持续紧张，一方面，人民币持续升值使得PCB 出口市场难度进一步恶化，另一方面，宏观调控和信贷紧缩使得企业运营资金成本继续上升。
压缩内部成本过寒冬。公司的技术实力、管理水平、市场能力均处于行业领先地位，在PCB 行业陷入成本上升、需求放缓、信贷收缩等多重不利因素背景下，我们相信公司能够凭借自身在生产管理与成本控制方面的优势，通过改变经营策略、充分调动内部机制，能够顺利度过行业的寒冬，我们看好公司的长期发展前景。
调低评级至“中性”。根据公司上半年经营情况，我们调整了公司08-09年EPS 预测分别为0.34、0.52 元，对应08 年P/E 为16.8 倍，调低生益科技评级至“中性”。
风险提示。公司面临的主要风险因素包括海外需求下滑、原材料价格攀升、人民币升值带来汇兑损失增加等。",何奇峰
600007,天相投资顾问有限公司,2008-09-01,中国国贸(600007)半年报点评：稳健增长的商务地产企业,https://stock.finance.sina.com.cn/stock/go.php/vReport_Show/kind/search/rptid/273596812218/index.phtml,"2008年1-6月，公司实现营业收入4.47亿元，同比增长1.78％；营业利润2.3亿元，同比增长1.16％；净利润2.03亿元，同比增长35.61％；基本每股收益0.20元。
主营业务商用物业出租稳健增长。报告期内，公司各物业出租率和平均租金水平都有所上升。写字楼出租收入2.13亿元，出租率97.30%，平均租金370.40元/平方米/月，比07年增长4.69%；商场出租收入1.17亿元，出租率100%，平均租金705.36元/平方米/月，比07年增长6.65%；公寓出租收入0.55亿元，出租率83.90%，平均租金214.85元/平方米/月，比07年增长2.14%。
毛利率小幅下滑；净利润增加的原因主要来自于所得税率的下降和非经常性损益。由于营业成本同比增长了6.66%，导致公司毛利率小幅下降了1.71个百分点至62.66%。公司上半年处置国贸西楼资产获得营业外收入4218万元，以及所得税率的下降，使得公司净利润同比增幅较大。
国贸三期工程进度受奥运影响，有所推迟。受到奥运期间市政、交通方面限制，三期工程进度收到一定影响，A阶段原计划在08年中期以后陆续开业的安排相应延迟。
公司主营业务抗周期性强；国贸三期提升成长性。公司商务地产出租的主营业务受宏观调控影响小，同时公司主要物业定位高端，客户多为跨国企业等，宏观经济周期波动的风险对公司影响相对较小。公司现有可出租物业一、二期共约19万㎡，目前在建三期A阶段可出租面积合计约24万㎡，超过一、二期总和，08、09年陆续投入运营后公司业绩有望得到较大提升。另外，三期B阶段共计约24万㎡的高档物业预计在2009年开工建设，建成后将进一步提升公司的成长能力。
盈利预测及评级：由于三期开业时间迟于预期，我们调整原有盈利预测，预计公司08、09年的每股收益分别为0.37元和0.56元，动态PE分别为22倍和15倍，估值略低于目前商务地产行业08年25倍PE的平均水平，考虑到公司经营的稳健性和三期所带来的成长性，维持""增持""评级。
风险提示：三期工程能否按期开业和CBD区域物业供应量增加导致的竞争风险。",——
000917,国金证券股份有限公司,2008-09-01,电广传媒(000917)：创投收益仍唱主角 网络整合与数字化平移符合预期,https://stock.finance.sina.com.cn/stock/go.php/vReport_Show/kind/search/rptid/273596361516/index.phtml,"中报业绩符合预期，盈利增长主要源自于创业投资收益
电广传媒公布2008年中期报告，上半年实现营业收入16.37亿元，较上年同期增长29.86%；实现归属于母公司所有者的净利润6598.69万元，同比增长100.78%，按照5月份公司实施每10股送红股2股后的总股本，完全摊薄后每股收益为0.162元，与我们的预期基本一致。
尽管随着达晨创业投资公司的逐步成熟和稳步发展，创业投资业务已被纳入到电广传媒经常性业务的范畴，上半年非经常性损益仅143万元，但从利润构成来看，报告期公司盈利的大幅增长主要来自于可出售金融资产(主要是同洲电子)的减持，仅此项就带来投资收益1.17亿元，在冲抵交易性金融资产的3188.3万元亏损后，1.53亿元的投资收益中剩余部分则来自于经常性的业务合作收益分成、权益利润以及现金分红。由此可见，公司上半年超过100%的盈利增长主要来自于创业投资收益的结算，如果剔除创投收益，公司经常性业务仍然出现较大的亏损。
数字电视平移快速推进，网络整合符合预期
相较广告代理业务，公司在有线网络运营这一传媒主业具有较高的自主性和主动权，2007年公司整合成立了具有控股权的湖南有线电视网络(集团)股份有限公司(直接、间接合计持股61.03%，以下简称湖南有线)，有效加快了对湖南有线网络数字化整体转换以及网络整合进程。
在今年国内信贷资金趋紧的环境下，湖南有线成功获得国家开发银行、中国建设银行湖南省分行、中国银行湖南省分行银团提供的总额为33亿元的贷款，在充足资金的支持下，湖南有线数字电视平移快速推进，截止今年中期，湖南省已完成数字化平移的有线电视用户达到170万户，较上年末增加70多万户，数字电视渗透率达到70%，平移速度在国内省级有线网络中处于较为领先的水平。
公司在加快数字化平移的同时加大了对湖南省内其他市、县、区有线网络的收购整合，今年上半年湖南有线分别与东岸、桃江南县、涟源等十家县级广播电视局签署合资协议，共同出资组建各地电广网络公司。截止期末，公司拥有湖南省43个市、县的有线网络资源，拥有用户近240万户，用户数量持续增加(见图表1)，在湖南省有线网络资源份额达到60%以上，有关进度符合我们之前的预期。
创投业务""高歌猛进""有望提供持续利润来源，管理层激励亦藉此实现
继同洲电子(002052.SZ)在深圳中小企业板上市后，公司另一直接投资的重点创投项目拓维信息也于7月23日在中小板上市，根据上市公告书中披露的信息，电广传媒持有1715.16万股，占拓维信息上市后总股本的21.48%。电广持有的股权可在1年后上市流通，按照8月29日26.12元的收盘价计算，持有市值达到4.48亿元。由于拓维信息在上市前的多次分红，电广的持股成本已相当低，届时流通将为公司带来丰厚的投资回报，有助于保持公司总体盈利水平的稳定。
相较其他主营业务的发展，公司以达晨创业为主体平台的创投业务继续保持了""高歌猛进""的发展势头。通过发行信托、与国际资本合作、设立有限合伙创投基金等方式募集资金并进行专业化管理，除同洲电子、拓维信息外，公司还成功投资了30多家具有良好发展潜力的中小企业(见图表2)，其中，福建圣农、郑州VCOM、华工百川、和而泰、亿纬电池等公司已申报上市材料，有望为电广传媒提供持续的利润来源。
此外，公司同时公告投资设立达晨创业投资管理有限公司(以下简称""达晨创投管理"")，注册资本1000万元，达晨创业和达晨创业管理团队分别出资550万元和450万元，分别占达晨创投管理股权的55%和45%。尤其需要指出的是，这里的达晨管理团队包含了电广传媒相关管理人员，设立达晨创投管理实为利用目前已渐趋成熟的创投业务平台推实现管理层激励，以此激发管理团队的积极性。
分成协议调整致使广告代理毛利率下降，一年一签提高资源整合灵活性
受益于湖南电视媒体的持续快速发展，今年上半年公司广告策划代理业务实现营业收入11.44亿元，同比增长23.38%，收入增速在国内省级广电媒体处于领先的地位。但由于从2008年开始，由公司统一代理经营的湖南电视台(含湖南电视台卫星频道、经视频道、都市频道、生活频道、娱乐频道、广播电视报)广告分成比例由之前的""3亿元以下部分电广传媒分成40%、以上部分分成15%""调整为全部广告收入按照湖南电视台85%、电广传媒15%的比例进行分配，致使毛利率出现较为显著的下滑，上半年广告代理业务毛利率仅为13.66%，同比下降4.83个百分点。
而且，从2008年开始，公司与湖南电视台的广告协议采取""一年一签""的方式，这尽管在一定程度上会增加主营业务持续经营的不确定性，但从长期来看，也为公司一直积极争取的集团节目制作资源整合提供较高的灵活性，有利于集团对电视台节目制作环节按照公司化、市场化的要求进行清理，为未来可能推进的集团资源整合奠定基础。
资本市场不佳调减全年盈利预测，维持""持有""投资评级
鉴于今年资本市场的持续低迷以及公司减持同洲电子的力度，公司预计下半年投资收益将迅速减少，我们调减公司2008~2010年EPS分别至0.24元、0.311元和0.398元，动态市盈率分别为54.6倍、42.1倍和32.9倍，处于国内传媒上市公司估值较高的水平。据此，我们维持对公司""持有""的投资评级。然而，未来创投项目的持续上市以及集团优质节目制作资源的整合预期可能成为股价上涨的重要催化因素，我们将对此可能变化予以密切关注。",毛峥嵘/唐建伟
600258,国金证券股份有限公司,2008-09-01,首旅股份(600258)：风险充分释放 长期投资价值逐步显现,https://stock.finance.sina.com.cn/stock/go.php/vReport_Show/kind/search/rptid/273596077905/index.phtml,"中报业绩同比下滑，低于市场普遍预期。
报告期公司实现收入8.32亿元，同比增长5.88%；利润总额8061万元，同比下降20.21%；归属于母公司的净利润5189万元，同比下降16.72%。每股收益0.22元。
公司上半年预提南山门票分成款5891.98万元是业绩下滑的主要原因。
雪灾、地震、奥运前期签证收紧，以及北京会展减少是业绩下滑的次要原因。
公司业绩不确定因素逐步释放，未来将迎来稳定增长。
南山门票分成比例基本确定，公司收入的重大不确定因素基本消除，门票收入增长值得期待。
公司所属酒店改造以后，竞争能力和赢利能力均大幅提升。
增发收购酒店进程缓慢，但未来集团五星级酒店优质资产注入值得期待。
我们在暂不考虑增发的情况下，预计公司未来三年的每股收益分别为0.533元、0.512元、0.610元。公司股票在退去奥运概念光环后，股价理性回归，目前对应的08~10年的动态市盈率分别为22.50倍、23.42倍、19.65倍，已处于市场合理水平，长期投资的价值已逐步显现出来，我们给予公司""买入""评级，建议投资者适当关注。",毛峥嵘/唐建伟
601088,天相投资顾问有限公司,2008-09-01,中国神华(601088)半年报点评：盈利增速有望继续加快,https://stock.finance.sina.com.cn/stock/go.php/vReport_Show/kind/search/rptid/273595639780/index.phtml,"2008半年报显示，公司上半年实现营业收入492.8亿元，同比增长26.8％；实现归属于上市公司股东净利润141.4亿元，同比增长43.6%；对应每股收益0.71元，符合预期。
上半年主要产品产量：08年上半年，公司煤炭和电力业务实现平稳增长。其中，商品煤产量0.9亿吨，商品煤销量达1.15亿吨，同比分别增长17.5%和17.7%；完成总发电量和售电量为474.0亿千瓦时和441.6亿千瓦时，分别同比增长24.4%和24.6%。
煤炭业务实现较快增长为公司整体盈利水平高增长奠定基础。从公司电力和煤炭两大主要业务看，公司的电力业务由于电价受到管制以及煤炭成本快速上升影响，盈利能力大幅下挫，毛利率下降11.1个百分点，为26.8%，给公司的业绩增长带来负面影响。而煤炭业务则由于量价齐升实现较快增长，08年上半年，公司煤炭平均銷售价格为353.5元/吨，同比上涨12%；煤炭业务毛利率也比去年同期上升5.4个百分点，达38.1%。这保证公司的综合毛利水平能够继续维持去年同期52%的水平，确保公司上半年盈利实现快速增长。此外，实际所得税率由去年的20.2%下降到17.9%也一定程度增厚公司收益水平。
预计最近两次上调电价将使得公司下半年盈利增长水平有望继续加快。虽然国家于6月19日冻结了电煤价格，但是考虑到国家分别于6月19日和8月12日两次上调电价，这将部分恢复公司电力业务的盈利水平，为公司下半年取得新的盈利增长点，同时考虑到目前我国的用电紧张形势，预期未来继续提高电价仍将会增厚公司的盈利水平。
预计未来合同煤价的上涨将会确保公司盈利实现高速增长。鉴于目前电煤供应的紧张形势，公司长约煤炭销量的比重由去年同期的82%上升到84%，同时长约和现货煤炭价格差距却由去年的同期50元/吨提高到100元/吨，因此我们认为，公司明年长约煤炭价格大幅上涨的预期较强，从而带动盈利水平继续高速增长。预测公司08年、09年和10年的EPS分别为1.50元、1.62元和1.82元，考虑公司行业地位以及未来煤炭业务的快速增长，我们继续维持公司""增持""的投资评级。
风险提示。价格管制无法放松和需求大幅下滑风险。",——
601600,长城证券股份有限公司,2008-09-01,中国铝业(601600)08年中报点评：成本大幅提升、销售量、价齐降影响公司业绩,https://stock.finance.sina.com.cn/stock/go.php/vReport_Show/kind/search/rptid/273595317375/index.phtml,"中期业绩远低于预期。报告期公司实现营业收入396亿元，同比增长8.19%，净利润24亿元，同比下降65.56%，实现EPS0.178元，远低于我们前期预测。
原材料涨价，成本大幅提升是主要因素。报告期内公司所需原材料铝土矿、煤炭、电力、阳极碳素、纯碱等成本均出现大幅上涨，其中08 年1-6月国内煤炭均价约为664元/吨，同比上涨41%。铝土矿进口均价为63.3 美元/吨，同比上涨55%。综合氧化铝成本同比提升24%左右，电解铝生产成本上升6.4%。
公司氧化铝、电解铝外销价、量齐降是次要因素。公司报告期共销售氧化铝523.73万吨，同比下降7.1%；其中外销254.36万吨，同比下滑17.9%，外销价格为3467元/吨，同比下降0.49%，内销269.39万吨，同比增加3.2%，主要因为公司自用量增加以及贸易销售量减少。氧化铝外销量减少使得公司收入减少13.53亿元，外销价下降影响收入3.41亿元。公司报告期内共销售电解铝134.63万吨，同比下降4.3%，销售价格16241元/吨，同比下降5.64%，电解铝外部销售量下降减少公司收入10.04亿元，价格下降影响收入13.09亿元。
公司下半年仍然面临着电力上调以及铝价下降的风险。公司上半年由于受到优惠电价取消政策的实施，公司整体电价成本上升了1.84分/度，直接增加电解铝成本267元/吨，而下半年由于受煤价上涨影响以及煤电联动政策的实施，上网电价有望上涨2-3分钱，这将影响电解铝成本再次上升3%。而根据电解铝供求来看，目前市场消费不振，而电解铝产能在上半年受自然灾害和奥运期间的影响，下半年产能有望进一步释放，将会对市场带来进一步压力，这将会加大公司经营风险。
维持“中性”评级。我们下调公司08、09 和2010 年EPS 分别为0.38元、0.53 元和0.64 元，目前公司08 年动态PE 为26.8 倍，估值无吸引力，维持“中性”评级。
主要风险：电价上调，电解铝价下跌将会大幅影响公司业绩。",雷万钧
000024,国金证券股份有限公司,2008-09-01,招商地产(000024)：平淡的上半年 令人期待的下半年,https://stock.finance.sina.com.cn/stock/go.php/vReport_Show/kind/search/rptid/273593913265/index.phtml,"报告期内公司收入和净利润分别同比下降了16%和48%，实现基本每股收益0.21元。净利润的下降主要由于毛利率较高的房地产销售收入同比下降了31%，此外公司08年上半年开工量和推盘量的上升，也导致了期间费率上升了6.8个百分点。
公司主要结算项目来自兰溪谷和苏州依云水岸等高端产品，毛利率达到58%。房屋出租和公用事业的收入和毛利率都实现了平稳的增长。
期末预收帐款偏低，为10亿元，其中兰溪谷二期2.21亿元，北京公园1872约4亿元，上海海德花园1.39亿元。公司下半年会有11个项目开盘预售，年底预收帐款偏低情况会有所好转。
公司短期贷款51.8亿元，账面现金28.5亿元，虽然公司比较擅长利用循环贷款降低财务费用，但短期资金压力仍然较大。
总体而言，公司上半年经营平淡，但我们期待其下半年有精彩表现，因为公司可售资源将会大幅增长，虽然目前行业整体销售放缓，但公司有两点优势，能够帮助其实现较好销售业绩：一是公司土地成本较低，即将销售项目的土地基本在04年前获得，公司以优惠价格促销的空间较大；二是公司项目多位于稀缺地段，市场需求比较真实。
报告期外，公司南京国际金融中心签订了销售意向书，可为公司实现约5.8亿元净利润，本次交易增强了公司08年业绩实现的确定性，目前市盈率为12.3倍，建议买入。",曹旭特
