股票代码,券商简称,发布日期,研报标题,报告链接,研报文本,研究员
600620,国元证券有限责任公司(2007-11-05合并前),2010-06-01,天宸股份(600620)调研报告：资产价值被严重低估,https://stock.finance.sina.com.cn/stock/go.php/vReport_Show/kind/search/rptid/328720899764/index.phtml,"投资要点：
1、天宸股份是以商业地产开发为主的上市公司。09 年年报显示，当年房地产销售收入占主营业务的比重为68.67%。公司近三年开发的主要项目是上海四川北路玫瑰广场项目、控股子公司（51%）北京宸京房地产开发有限公司开发的广益大厦。
2、商业地产发展将会保持稳定。商业地产虽然与住宅同属于房地产行业，但是近年并未经历大起大落。我们认为国家调控并未涉及相关行业，未来商业用房与写字楼的发展将会保持平稳。
3、引进金融界高管，立志打造第二个金融街。公司聘用了金融街的高管，区明光先生，他是历任北京市西城区政府重点建设指挥部办公室副主任，北京金融街建设开发集团党委书记、副总经理，北京市西城区政协常委。2000 年-2008 年，任金融街控股股份有限公司副董事长。
4、权益土地储备59.5万平方。公司主要未结算项目玫瑰广场、开发项目石家庄项目、颛桥土地项目。除去玫瑰广场项目，合计权益土地建筑面积59.5万平方，足够公司未来3-5年发展。10/11/12年EPS分别为0.57/0.57/0.43，PE13/13/18倍，处于较为合理的水平。
5.资产价值被严重低估，给予“强烈推荐”的投资评级。公司资产重估后每股资产价值约16.07元，5月31日收盘价7.63元/股，折价50%以上。我们认为公司资产价格被严重低估。在市场趋势不明朗的情况下，公司价格具有较高的安全边际，下跌空间极为有限，因此给予“强烈推荐”的投资评级。",邓永康
002433,天相投资顾问有限公司,2010-06-01,皮宝制药(002433)：颇具传奇色彩的皮肤病中药专家,https://stock.finance.sina.com.cn/stock/go.php/vReport_Show/kind/search/rptid/328720275126/index.phtml,我们预计公司2010-2012年每股收益为0.68元、0.91元和1.17元，公司财务情况良好，产品收入增长较快，特色鲜明，我们认为公司的合理估值区间为38-43倍，对应的发行价格区间为25.8-29.2元。,肖晖
300037,华泰联合证券有限责任公司,2010-06-01,新宙邦(300037)：产能翻番 加速前进,https://stock.finance.sina.com.cn/stock/go.php/vReport_Show/kind/search/rptid/328720096187/index.phtml,"公司近期公告了超募资金的使用规划。公司共超募资金5.15 亿，其中大亚
湾二期计划投资1.5 亿元建设2 万吨/年新型环保溶剂产能和480 吨/年导电
高分子材料产能；南通基地计划投资2.15 亿元建设2.5 万吨/年电容器化学
品产能和5000 吨锂电池电解液产能。
从目前公司公布的产能投产进度来看，2011 年募投项目投产后，公司产能
将在现有基础上，增长超过100%。而2012 年底二期项目和南通项目建成
后，公司产能又将在2011 年的基础上再次实现100%的增长。
预计新增项目投产后，合计每年贡献9.5 亿元收入，相当于09 年公司收入
的3 倍。合计贡献1.025 亿税后净利润，对应EPS 增厚0.96 元/股。新增
项目增强了公司2013-2015 年业绩增长的确定性。
公司此次募投项目仍然围绕着前期电子化学品生产企业的定位，4 个项目的
回收期为5.2 年-6.3 年，公司预计产品平均净利率在10%-12%，低于公司
09 年18.86%的利率。主要原因在于：1、公司出于谨慎考虑，调低了主要
产品的盈利能力，尤其是导电高分子材料的盈利水平。2、新项目公司按25%
的税率测算所得税，而截至2011 年底公司所得税税率为15%。
此次募投项目选址在惠州大亚湾和南通，巩固传统华南市场的优势之外，
进一步加强了对华东和出口市场的覆盖，提高在该市场的技术服务能力。
目前公司主要产品均供不应求，产能满负荷运行。根据我们测算，目前公
司铝电容器化学品毛利率超过30%，锂电池电解液毛利率接近30%，导电
高分子材料和超级电容电解液毛利率更是超过50%。未来产品毛利率超出
公司预期，或所得税优惠政策延续，都将显著提升新项目的盈利水平。
由于新增项目要到2013 年才能贡献业绩，对短期利润贡献不大，维持公司
盈利预测。公司未来6 年业绩有望保持每年30%左右稳定增长，爆发性增
长来自于电动汽车的推广。目前股价对应2010 年PE63.56 倍，在新能源
股票中估值合理，维持增持评级。",胡文洲
600108,信达证券股份有限公司,2010-06-01,亚盛集团(600108)调研简报,https://stock.finance.sina.com.cn/stock/go.php/vReport_Show/kind/search/rptid/328719925812/index.phtml,"近期我们赴亚盛集团进行调研，与公司董事长、总经理、董秘、相关部门负责人及财务总监进行了沟通。当前亚盛集团的资产已经占甘肃农垦总资产的2/3，七家农场注入后耕地约47.5万亩，如果包括未开垦荒地土地面积估计在100万亩左右；
甘肃农垦总经理何宗仁自去年5月兼任亚盛集团董事长，新董事长上任后确立了 “止血、造血和输血”的六字方针。农垦总经理亲自主持公司工作表明了农垦对亚盛集团发展的高度重视；
公司目前确立了马铃薯、啤酒花、滴灌、苜蓿和化工为主线的发展思路。马铃薯是甘肃省重点战略产业，也是甘肃农垦优先扶持的产业。马铃薯包括种薯和商品薯两大块，近年来才开始起步，种薯计划今年做到2000万粒，两年内扩大至5000万粒，再经过数年达到1亿粒。商品薯种植面积也将扩大近一倍；
啤酒花方面公司优势也很突出，目前甘肃的啤酒花占全国的40%，而甘肃啤酒花基本都在甘肃农垦，目前产能为4900吨。与啤酒大麦相比国内啤酒花与国外差距很小。未来公司对啤酒花的定位在于整合后质量的提升和价格的统一；
滴灌业务分为设备销售和设计施工以及后续的售后服务。公司在兰州已有两条生产线，目前在吉林新建两条生产线，预计不久后将完工，此外公司还可能在兰州和吉林分另再建2-3条生产线，2011年公司滴灌生产线将超过10条。预计届时收入可望实现滴灌收入2亿利润2000万元以上；
苜蓿利润率约50%左右，经济价值极高。目前公司苜蓿产量约2万吨，今年有望达到3万吨，公司未来几年预计可达10万吨的产量，将成为重要的利润增长点。
化工方面，公司拥有3000元的吨成本优势，这主要来自于当地低廉的电、煤和电石价格。另外公司化工产品还可以替代目前有毒的保温岩棉材料。公司计划明年新投5亿元，建设一条新的生产线。如果项目顺利的话到2013年公司将实现10亿的收入和1.2亿元净利润。折合上市公司的净利润为8100万元，影响每股收益0.047元；
预计公司2010年至2015年每股收益分别为0.1、0.13、0.15、0.19和0.21元。净利润率在11.92%-15.08%之间。公司亮点较多，概念丰富、资源优势明显，绝对价格较低，农垦大力支持，公司成长性较好。我们给予公司“买入”评级。",刘志成/叶丙南
002286,东兴证券股份有限公司,2010-06-01,保龄宝(002286)调研快报：功能糖巨人 健康经济功臣,https://stock.finance.sina.com.cn/stock/go.php/vReport_Show/kind/search/rptid/328716046092/index.phtml,在消费升级、政府推动公众营养改善和下游需求带动下，公司作为功能糖行业的龙头、健康经济的领先者，将会充分受益于行业的成长——产能扩张、产量增长、价格稳定、盈利上升。其中，公司作为低聚异麦芽糖的最大市场份额拥有者，毛利率将会较长期处于40%左右较高水平，年销售额增长20%左右；果葡糖浆凭借现有客户增量和新客户蔗糖改果葡糖浆所带来的新增需求增长而稳定增长，增速可达15%以上，甚至不排除会有爆发式增长可能，毛利率可维持18%或有所提升；赤藓糖醇技改已于今年5 月达产，下半年可较大幅度贡献收入。基于对公司所处行业和公司自身优势等的分析和把握，保守预计公司10- 12 年EPS 可达0.69元、1.19 元和1.74 元左右，对应PE 为47 倍、27 倍和19 倍。按照6 月3 日实施09 年10 转3 分配方案除权后股本由8000 万增加到10400 万加权摊薄后计算，每股收益为0.61 元、0.91 元和1.34 元，当前股价对应PE 为53 倍、36 倍和24 倍。鉴于公司正处营养健康朝阳行业且2010-2012 年净利润复合增速可达40%以上，按照40 倍PE 计算，2011 年目标价可达47.6 元，与当前价格相比涨幅可达49%，故首次给予“强烈推荐”评级。,朱礼旭
600881,国投证券股份有限公司,2010-06-01,亚泰集团(600881)2010年下半年投资视点：专注三大主业 提升盈利能力,https://stock.finance.sina.com.cn/stock/go.php/vReport_Show/kind/search/rptid/328712787936/index.phtml,"专注三大主业：亚泰集团现有业务除建材、地产和金融投资外，涵盖了医药、商贸、煤炭等产业。目前，公司发展战略上确定了重点发展建材、地产和金融投资业务，煤炭主要用来为水泥生产提供燃料。今年下半年值得关注的是公司对医药及商贸产业的处置。从医药产业看，亚泰制药符合分拆上市的条件，吉林大药房盈利也不错，公司计划继续在吉林省内的重点城市布点。在确定了三大主业后，不排除公司分拆医药、商贸等业务的可能性，这样公司的主业相对更为清晰，医药、商贸业务也能实现更专业化的管理，实现价值最大化。
建材业务景气度高企，并购扩张值得关注：从水泥业务来看，我们维持对下半年东北区域水泥产业高景气度的判断，作为黑龙江和吉林省的龙头企业，亚泰集团毋庸置疑受益匪浅。另外，公司制定了区域并购的战略，除继续巩固黑龙江和吉林省的竞争优势外，公司计划往辽宁北部和内蒙东部扩张，下半年值得关注。另外，公司依靠外资股东CRH的技术优势，将往混凝土和水泥制品方向发展，实现上下游的贯通。
地产投资注重二三线城市，或将发力：地产业务由于受公司前几年重点投资建材业务的影响而发展缓慢，在完成水泥业务的布局后，今年公司开始加大地产业务的投资。公司的策略在重点投资二三线城市，一线城市楼盘打品牌。国家调控政策出台后，对于地产投资或有影响，同时也为公司提供了相对低成本扩张的机会，因此，下半年亚泰集团的土地储备动向也值得关注，这将影响未来几年公司地产业务的发展和盈利。
等待吉林银行上市，估值偏低：亚泰集团的金融业务布局也相对清晰。公司计划参与东北证券配股，保持大股东的地位。另外，今年下半年可以关注吉林银行上市的进展，公司持股比例接近10%，吉林银行的上市会使得公司金融业务的市场价值更为清晰。我们综合考虑公司各项业务的发展情况，维持公司今明两年0.57元和0.76元的EPS预测，分拆各项业务的估值水平来看，亚泰集团当前股价偏低，我们维持“买入-B”的投资评级，12个月目标价10.3元。",魏宏达/张琼钢
600578,国投证券股份有限公司,2010-06-01,京能热电(600578)：非公开增发修订预案点评,https://stock.finance.sina.com.cn/stock/go.php/vReport_Show/kind/search/rptid/328712787670/index.phtml,"公司修订了非公开增发预案（前次定向增发公告日为2009年10月21日），其中修改了募集资金投资项目和发行价格，此次预案需要股东大会重新批准。
募集资金提高投入项目比例：公司仍拟发行不超过9000万股，扣除发行费用后的募集资金不超过8亿元用于生产经营，但 原计划中4亿元用于置换银行借款，现更改为新建右玉煤矸石电厂。
定向增发价格降低：公司修改了定价基准日，为本次董事会公告日。按前二十个交易日均价的90%计算，每股增发价格为7.48元，较前次的拟增发价格8.45元降低了约11%，即拟募集资金总额将减少11%左右。
大股东进一步支持：公司同时公告按评估价值1：1的比例收购了集团所有的右玉煤矸石电厂51%股权，从 而解决了前次定向增发中还款比例偏高的问题。
结合近期集团收购公司盈利能力预期不佳的京丰热电、京 丰燃气和霍林郭勒风电，以及定向增发中20%的认购，集团对于上市公司的支持力度明显加大。
定向增发仍将摊薄业绩：公司虽然新增了右玉煤矸石电厂项目，但该项目将在2011年末投产，对近期业绩没有贡献；且不同于酸刺沟电厂，其没有自有煤炭资源，我们对其盈利能力预期谨慎。
同时右玉电厂增加了2010及2011年的资本支出，假设增发在2011年初实施，预计将摊薄2010-2011年的每股盈利在10%左右。
维持评级：考虑酸刺沟电厂投产时间略低预期，定向增发修订后对于短期资金需求的增加导致财务费用上升，我 们下调2010-2011年的每股盈利至0.30、0.42元，下调目标价至9.5元，维持“中性-A”评级。",魏宏达/陈诤娴
002434,东海证券股份有限公司,2010-06-01,万里扬(002434)新股定价报告：大力拓展重卡市场的中卡变速器龙头,https://stock.finance.sina.com.cn/stock/go.php/vReport_Show/kind/search/rptid/328712641968/index.phtml,盈利预测与估值。按首发完成后的股本，我们预测公司 2010、2011、2012年 EPS分别为 0.88元、1.05元、1.32元。参考近期中小板新股发行以及同类汽车零部件公司估值水平，我们认为公司可按 2010年 30-35倍 PE估值，对应合理价格区间为 26.4-30.8元。,姚俊/罗嫣嫣
002184,中国国际金融股份有限公司,2010-06-01,海得控制(002184)：受益于工业自动化和风电变流器进口替代,https://stock.finance.sina.com.cn/stock/go.php/vReport_Show/kind/search/rptid/328712496453/index.phtml,"工业自动化：替代人工、提高效率效果明显，未来发展空间大。工业自动化是替代效率、替代人工的有效方式。我国工业自动化水平与美国有很大的差距，未来工业自动化率提升空间非常广阔。
系统集成与产品分销：未来前景最看好的环节。在工业自动化领域，系统集成商和产品分销商的长期前景最为乐观，是我们最看好的环节。海得控制在系统集成和产品分销领域均处于国内领先地位。
风电变流器将成为公司的新亮点：风电变流器市场2012 年规模将达到79.3亿元，目前国内市场主要由国际公司占据，未来进口替代需求广阔。海得控制推出的“1.5MW 双馈风机变流器”，正在部分风电主机厂做上杆测试，未来风电变流器的发展前景广阔，有望成为公司的新亮点。
财务预测：
我们预计海得控制 2010-2012 年分别实现归属母公司净利润0.6 亿、 1.02 亿和 1.76亿，对应每股收益0.27、 0.46、0.80 元，同比增长44.5%、70.6%和72.9%。
估值与建议：
目前国内自动化控制公司2011、2012 年 PE 中值为 37.1倍和 28.7 倍。海得控制 2011、2012 年 PE 为 29.8 倍和17.2 倍，估值低于国内可比公司。基于公司未来自动化业务的长期发展空间和变流器业务的亮点，我们给予 “审慎推荐”的评级。",王黎明
600123,长江证券股份有限公司,2010-06-01,兰花科创(600123)：天然气提价 尿素业务盈利有望提升,https://stock.finance.sina.com.cn/stock/go.php/vReport_Show/kind/search/rptid/328706600124/index.phtml,"第一，天然气提价，煤头尿素竞争力提升国内尿素的生产可以天然气、煤炭、重油等为原料。目前国内尿素原料构成比例为：煤基企业占72%，气基企业占26%，其余2%则为油基企业。
目前，国内天然气价格远低于其他可替代能源价格，国际市场天然气价格通常为等热值原油价格的60%左右（出厂环节），而目前国产陆上天然气平均出厂基准价格仅相当于国际市场原油价格的25%左右。根据长江证券化工小组的测算，煤头尿素当前行业平均的成本在1500 元/吨以上，气头尿素企业的成本在1000 元左右，气头尿素毛利率平均较煤头尿素高15 个百分点左右。根据每吨尿素消耗天然气600 立方米，此次天然气提价将使气头尿素成本上升138 元/吨，提升幅度为14.9%，意味着煤头尿素的竞争力将大幅提升。
兰花科创目前拥有尿素产能130 万吨左右，2009 年公司尿素产销量分别为133.07 万吨和143.22 万吨，尿素业务整体的毛利率为0.18%，拖累了公司业绩。根据年报，公司旗下的山西兰花科创化肥有限公司2009 年亏损1.49 亿元。
山西兰花煤化工有限公司2009 年亏损6734.94 万元，两者合计亏损额为2.16 亿元。而2009 年全年，全国尿素平均出厂价为1690 元/吨，2010 年至今的均价为1715.5 元/吨，尿素业务并没有明显好转。
第二，受成本推动尿素价格有望上涨，利好公司化肥业务目前，尿素企业的盈利处于行业较差的阶段，由于产能过剩的绝对存在和西南部分地区前几月的持续干旱，尿素行情低迷，尿素出厂价由2 月底最高1800 元/吨，下降至目前的1660 元/吨。目前尿素市场目前已经走到了最艰难的时刻，一方面后市随着农业刚性需求逐步释放以及华东、华中地区玉米等夏季作物播种及追肥，将使尿素需求稳步上升，另一方面，目前尿素企业盈利状况堪忧，受成本支撑价格进一步下跌的空间不大。此次天然气提价，尿素平均成本提高36 元/吨（按照气头尿素占比26%测算），预计尿素价格有望上涨50 元/吨。
按照吨尿素提价50 元/吨，公司6 月份至年底的尿素产量70 万吨测算， 2010 年EPS 将提升0.046 元，相当于提升1.8%。尽管幅度不大，但考虑到目前处于考虑到秋季备肥，厂商和经销商均有意借助该因素有所炒作，进一步抬高尿素价格。测算尿素价格每提高10 元/吨，公司EPS 将提升0.01 元。
第三，预计2010 年EPS 为12.1 倍，给予“推荐”评级公司未来的亮点：（1）公司未来产量增长主要来源于小矿整合，目前公司整合小矿产能约500 万吨，加上既有矿，预计2010 年，2011 年和2012 年原煤产量增速分别为23.77%，19.87%和34.25%；（2）亚美大宁贡献业绩增长10%：
公司成功控股亚美大宁，将股权比例由36%提升至47%，预计2010 年-2011 年业绩分别增厚0.192 元和0.301 元。
预计2010 年，2011 年和2012 年EPS 分别为2.644 元，3.207 元和4.039 元，2010 年对应的PE 为12 倍，低于行业平均估值，同时考虑到公司小矿整合中煤炭产能的增量，以及化肥业务逐渐走出困境，给予“推荐”评级。",虞亚新
