股票代码,券商简称,发布日期,研报标题,报告链接,研报文本,研究员
300335,长城证券股份有限公司,2014-06-03,迪森股份(300335)公司动态点评：越战越勇、再下一城,https://stock.finance.sina.com.cn/stock/go.php/vReport_Show/kind/search/rptid/455130646965/index.phtml,"投资建议
预计14-16 年EPS 分别为0.31、0.43、0.58 元,对应PE 为34X、24X、18X。我们认为国家部门的政策推动将促进行业快速发展,而且随着天然气价市场化改革和环保政策不断趋严,生物质能的环保优势和成本优势更加明显,看好公司作为龙头企业的发展前景,上调至“强烈推荐”评级。
事件:公司与广东梅州高新技术产业园区管理委员会签署框架协议,由迪森股份在广东梅州高新技术产业园建设生物质能集中供热站,满足入园企业的热力需求。
再下一城、锁定2015 年高增长:公司一期项目供热范围为目前已入园生产的用热企业和已开工建设入园企业,初步统计两者合计用热负荷为120 蒸吨/小时,同时在园区设立子公司,注册资本初定为10530 万元。假设正式投运后,全年运行300 天左右,对应每年BMF 用量为15-17万吨。如果该项目明年3 季度能够投产,2015 年或将贡献5 万吨BMF增量,2016 年15 万吨增量。
公司2013 年BMF 用量约为32 万吨,2014 年多个大型项目陆续要投产,徐记、亚园、权盛等项目预计能带来7-9 万吨BMF 用量,全部投产后将贡献每年16-20 万吨BMF 用量。本次梅州高新技术产业园项目落实基本锁定了公司明年30%以上的增长。
环保压力和经济性驱动下,生物质供热行业机会来临:在发改委去年上调非居民用天然气门站价格后,江浙地区天然气价格由原来的平均3.5元/立方调整到4-5 元/立方,BMF 供热的价格优势在华东地区不断显现。近期嘉善西塘镇“试水”园区企业集中生物质供热也一定程度上体现了华东地区对于生物质供热行业的认可度在提高。除此之外,京津冀雾霾问题加快对大气治理的速度,北京规定2015 年实行六区无燃煤锅炉,同样给生物质能带来了发展的良机。公司作为行业龙头企业,技术人才储备、资金等方面具备绝对优势,且项目运行稳定,回款期短,良好的样板工程为以后的发展打下坚实的基础。
政策环境不断优化:过去国家有关部门对是否使用生物质能一直模棱两可,但2013 年底以来国家出台一系列政策鼓励生物质能工业应用,首次提出生物质能是低碳清洁能源,并开展生物质能供热示范项目的建设。2014 年5 月能源局发布的《能源行业加强大气污染防治工作方案》提出要积极推进生物质能开发利用,加快生物质能供热应用,到2017年实现生物质固体成型燃料利用量超1500 万吨,相当于2013 年用量的3 倍,年化增长32%。国家政策的日趋明朗是生物质能供热发展的助推器,直接利好公司的长期发展。
风险提示:生物质燃料价格上升;化石能源价格下跌;应收账款无法取回。
",吴莉/李江
002130,招商证券股份有限公司,2014-06-03,沃尔核材(002130)举牌长园交流纪要：释放善意 看好行业,https://stock.finance.sina.com.cn/stock/go.php/vReport_Show/kind/search/rptid/455130404387/index.phtml,"上周沃尔核材针对增持长园股份事宜召开了大型投资者交流活动,我们进行了密切跟踪和进一步调研。董事长周和平先生表示长园是一家优秀的公司,且国内辐照改性材料行业处于起步发展,对比国外标杆企业国内未来发展空间还很大。我们认为此次的股权之争对两家公司和二级市场股价都将产生利好,不同的是长园更多是短期、现有股东的利好,沃尔则是受益于行业整合的利好,且未来具备上位的想象空间,维持对沃尔核材“强烈推荐-A”的投资评级;
核心逻辑:控股股权不确定性越高,越有利于股价表现。伴随李嘉诚的长和投资完全退出,长园股权之争更加明朗,一方面是管理层与创东方,一旦定增落地将持有15%的股权;另一方面是沃尔、万博等一致行动人,目前持股5%,未来不排除追加投资。而长园有30-40%的机构投资者,他们更多关注长园实际的股价表现。鹬蚌相争,渔翁得利,如果鹬蚌胜负已分,那么渔翁也该获利了结。就目前形势看,长园的机构投资者中支持沃尔的不在少数,控股股东花落谁家存在不确定性因素。
沃尔释放善意,避免恶性竞争,无意改变管理层。沃尔董事长周和平表示长园是一家优秀的企业,希望两家做大做强。长园与沃尔在低端热缩管市场价格战打的较为激烈,部分产品甚至亏本在卖。反观高端市场大部分被美国瑞侃所占据,全球辐射功能材料市场每年30-40 亿美金,国内才刚起步具备较大的发展空间。沃尔战略入股一方面是看好改性新材料行业的发展机遇,希望共同将行业做大。另一方面引导行业走向健康发展,避免恶性竞争。我们认为本次增持对双方都是一个共赢机制,未来两家在共同专利、研发等资源共享等方面可以有进一步的接触机会。
投资建议:从风险和投资有效性考虑,增持沃尔才是正确的选择。长园的复牌涨停更多是利好现有股东,投资者应更加关注沃尔核材。沃尔今年业绩高增长确定,在资本博弈中存在上位的可能性,未来引领行业整合,从发展潜力和未来空间看更具备投资价值。预计沃尔核材14、15 年EPS 0.23、0.32元,维持“强烈推荐-A”的投资评级,目标价12 元
风险提示:恶性竞争加剧,防火线缆推广不及预期。
",邵琳琳
600960,中国证券报市场研究中心,2014-06-03,渤海活塞(600960)：客户拓展获突破 成功供货大众汽车,https://stock.finance.sina.com.cn/stock/go.php/vReport_Show/kind/search/rptid/455130212806/index.phtml,"中证资讯获悉,渤海活塞已经正式向大众汽车供货,份额处于逐步爬坡过程,预计全年供应活塞数量达到300万只。供应大众汽车产品为公司专门研发产品,附加值高,毛利率情况较好。随着公司定向增发募投项目建设,产能不断释放,有望更多的承接知名车企海外订单。依靠海外市场的高速增长以及公司募集资金带来的财务费用节约、公司内部产业结构调整,预计公司今年利润将出现翻番式增长。
在国内商用车汽车市场平稳增长、自主品牌汽车价格战较为激烈的背景下,海外乘用车市场的拓展成为公司突破发展和盈利瓶颈的重要突破口。公司能够进入大众汽车全球采购体系,对公司开拓其他海外品牌汽车厂商及合资汽车厂商具有重要示范意义,海外乘用车客户拓展有望进入快速膨胀阶段。据了解,公司已经在部分新产品的技术实力上具备了与全球领先活塞企业抗衡能力,具备了依靠成本和技术优势开拓国际知名乘用车市场实力。考虑到公司今年定增募资近10亿元,资金实力充足,国内活塞行业竞争激烈,下一步不排除围绕活塞及活塞销、缸套等配套产业进行收购整合可能。
",杨夏/曾敏/刘军
002643,海通证券股份有限公司,2014-06-03,烟台万润(002643)：定增加码环保材料、医药,https://stock.finance.sina.com.cn/stock/go.php/vReport_Show/kind/search/rptid/455129677161/index.phtml,"烟台万润公告定增预案。公司拟定增不超过10.28 亿元,发行底价为9.30 元/股,拟新增不超过11050.54 万股,发行对象为包括控股股东中节能在内的不超过10 名特定投资者,其中中节能拟认购不低于30%,不超过35%,中节能目前通过中节能(山东)持有公司27.10%的股权,以发行上限,认购下限算,发行完成后,中节能将直接或间接持有公司27.93%的股权,仍为公司实际控制人。
公司定增资金主要用于:(1)沸石环保材料二期扩建项目,产品拓展至轻柴尾气处理、MTO 催化、石油炼制催化等领域,新建5000 吨/年沸石产能,包括1000 吨VZ422(即V-1,用于欧六重柴尾气处理),1500 吨VA120(用于欧六及以上轻柴),1500 吨VP34(用于MTO 催化、欧五柴油车),1000 吨VB27(用于石油炼制催化、国五柴油车);(2)增资九目化学,加强OLED 中间体材料研制;(3)增资万润药业,加强原料药、医药制剂研制。其中沸石二期扩建项目计划投资约9.30 亿元,预计2016 年开始投产,达产后预计年新增11.55 亿元收入,2.58 亿元净利。
欧六标准2014、2015 全面推进。2013 年1 月,欧六标准施行,只针对新型卡车和公共汽车,而2014 年1 月后将针对所有出厂重型车,另外2014 年9 月,欧洲轻型柴油车新车型将实施欧六标准,2015 年9 月所有出厂轻型柴油车均将实施欧六标准。公司此次定增除重柴尾气处理用沸石VZ422 扩建1000 吨外,将新增1500 吨欧六及以上轻柴尾气处理用沸石VA120,受益欧六标准2014、2015 全面推进,预计未来几年,公司欧六标准以上沸石将高速增长。
国五柴油车标准预计2015 年以后方可施行。根据国务院2013 年9 月的《大气污染防治行动计划》,2014 年底之前,全国将供应国四标准车用柴油,在2015 年底前,京津冀、长三角、珠三角等区域重点城市将全面供应国五标准车用汽、柴油,在2017 年底前,全国范围内供应国五标准用车用汽、柴油。预计2015 年以后,国内将分城市逐步实施国五柴油车标准。MTO 项目未来几年密集投产。据统计,2013 年以后,国内有接近1700 万吨甲醇制烯烃(MTO)项目投产,每年约需1.7 万吨沸石催化剂,其中VP34 是其中最具代表的催化剂。
万润药业预计2015 年可贡献业绩。万润药业预计有5 个品种的原料药和制剂将于2014 年底上市,另有14 个品种原料药和制剂在研发或审批中,预计万润药业达产后可实现原料药100 吨、片剂3 亿片、胶囊3 亿粒、颗粒剂和干悬剂8000万袋的生产规模,我们预计万润药业2015 年即可贡献业绩。维持公司“买入”评级,6 个月目标价13.00 元。以增发前股本计,我们预计烟台万润2014-2016 年EPS 分别为0.48、0.66、0.99 元,以增发后股本计,我们预计烟台万润2014-2016 年EPS 分别为0.34、0.47、0.70 元(假设新增上限1.11亿股本),公司是国内优秀的精细化工平台型公司,而此番增发大手笔加大对环保材料、医药等领域的投入显示公司从单一液晶材料转型综合精细化工公司的决心,未来环保资产将占公司总资产50%以上,公司估值中枢将提升,我们维持公司买入评级,6 个月目标价13.00 元,对应2015 年28 倍动态PE(增发后股本)。
风险提示:(1)客户集中度集中风险;(2)新产品市场拓展风险
",曹小飞/张瑞
300157,中银国际证券股份有限公司,2014-06-03,璞玉共精金*公司*恒泰艾普(300157)：RANGE 项目正式签订开启海外增产分成新模式 增资支撑子公司发展,https://stock.finance.sina.com.cn/stock/go.php/vReport_Show/kind/search/rptid/455129543500/index.phtml,"恒泰艾普(300157.CH/ 人民币 19.77,  买入)  公告与 Range Resources Limited正式签订《综合服务总合同》,从此开启公司海外增产分成新的盈利模式和以海外油田总包与增产分成为重点的发展战略方向。我们认为公司选择这一战略方向除了海外市场机会更多外,更是对公司过去所建立的核心能力的充分利用与加速变现,我们将这些核心能力总结为“3+1”即“基于公司 G&G 领域油气资源研究评价能力、油田增产开发方案设计能力和油田开发过程的管理控制实施能力”加上“融资能力”。前者决定了公司获得海外项目并强化盈利的能力,而后者是实现项目加速扩张的根本。以与 Range合作为起点,我们相信公司未来将加速扩展海外项目,实现业绩的快速增长。
该合同自 2014 年5 月29 日起生效,合同期 8 年。根据合同内容,公司在合同期内可获得两项利润:
一、 公司将为Range 在特立尼亚的项目提供油田勘探开发综合服务,从而获得相应收入与利润。双方预计合同期内订单总额为四亿美元,同时约定由恒泰艾普承担的任务,订单报酬最小利润率为 15% ,由第三方承担的任务,恒泰艾普将获得合同金额的 10% 作为合同管理人的服务费。公司内部测算每年服务订单总额为3,000-6,000 万美元,每年对应毛利润约450-900万美元。双方已签订第一个金额为 500 万美金的订单,为三个增产区块的开发方案研究。我们预计项目今年将以地质研究、开发方案设计等为主,订单总额可能低于年平均水平。但明年项目进入开发阶段后,随着工作量的上升,年订单总额将迅速攀升。
二、 Range 将以增产部分的原油净回收值的一定比例作为恒泰艾普服务的奖金。其中,在适用产品分成合同的区块奖金为增产原油净回收值的 10% ,公司测算该净回收值可能为 25-45美元/桶,即公司可获得增产部分原油每桶2.5-4.5 美元的奖励;在不适用产品分成合同的区块,奖金为增产原油净回收值的 12.8%,公司测算该净回收值为 0-30 美元/桶,即公司可获得增产部分原油每桶 0-3.84 美元的奖励。
除此之外,公司还将获得部分保证金的利息收入。公司将分三期为 Range提供累计5,000万美元的合同保证金,其中第一期提供 2,000万美元,自第 13个月起美六个月支付一次年 10% 的财务成本,自到帐日起 2 年后开始分 36期每月等额归还合同保证金。
同时,公司公告分别向子公司博达瑞恒、西油联合增资 6,000万元以满足其业务、规模不断扩大对资金的需求,增资后两子公司注册资本将分别达到 6,500万和8,000万。公司预计增资后 2014-16年博达瑞恒归属母公司净利润将达到5,932万、7,084万,7,189万元,西油联合税前利润将达到 6,205万、7,897、9,026万元,该预计基本吻合两家全资子公司及控股孙公司业绩承诺之和。我们认为随着Anterra 、Range 项目的实施以及未来更多可能的海外项目的开展,各子公司之间协同效应将更加凸显,最终业绩有望超过公司现阶段的预测。
公司未来发展战略已十分明晰,海外市场空间已被打开,我们看好该战略为公司带来的能力加速变现,维持买入评级。
",许民乐
002595,中银国际证券股份有限公司,2014-06-03,璞玉共精金*公司*豪迈科技(002595)：行业需求旺盛 业绩将持续快速增长,https://stock.finance.sina.com.cn/stock/go.php/vReport_Show/kind/search/rptid/455129543110/index.phtml,"下游轮胎企业受益于天然橡胶价格低位徘徊,扩产意愿明显,对模具需求旺盛。公司作为最大的模具生产企业目前订单饱满。产能扩张正有序进行,预计全年产能增长 30%以上。全年来看模具业务收入将保持高增长,铸件业务扭亏,同时巨胎硫化机业务及燃气轮机壳体加工业务继续贡献收入。预计2014、2015年每股收益分别为 2.39 元、3.18 元,坚持看好公司成长性,依照2014年25倍市盈率,将目标价格由 52.62 元提高至59.75 元,重申买入评级。
支撑评级的要点
行业方面模具需求旺盛。目前天然橡胶价格处在近五年的低点,并保持在低位徘徊,轮胎企业此时生产成本低廉,扩产意愿明显。预计在未来 3-4个季度对模具的需求保持景气向上。
公司在手订单充足。结构上偏向于接海外客户的订单,对于国内的订单选择性的接单,目前海外订单占比达到近60% 。海外订单毛利率要高于国内,订单结构的改善有助于公司业绩持续增长。
今年公司产能预计将扩张 30%-50% 。钢模方面,目前收购的关联公司厂房及设备已投入生产,电火花机床升级换代基本完成,生产过程自动化程度大幅提高;铝模方面,新采购的设备正陆续到位,预计年中将能全部安装完毕。产能瓶颈打破后下半年公司将迎来快速的增长。
公司在机械制造方面能力突出,能将制造能力转化为成本优势。公司未来将在生产设备升级方面持续研发,不断提升自动化程度,提高生产效率。
评级面临的主要风险
经济持续低迷导致轮胎产能扩张停滞。
海外扩张不达预期。
估值
全年来看模具业务收入将保持高增长,铸件业务扭亏,同时巨胎硫化机业务及燃气轮机壳体加工业务继续贡献收入。我们预计 2014 、2015 年每股收益分别为 2.39 元、3.18 元,坚持看好公司成长性,依照2014 年25 倍市盈率,将目标价格由 52.62元提高至 59.75元,重申买入评级。
",张君平/许民乐
600525,中银国际证券股份有限公司,2014-06-03,璞玉共精金*公司*长园集团(600525)：战略投资者复星集团在二级市场买入公司股票超过5%,https://stock.finance.sina.com.cn/stock/go.php/vReport_Show/kind/search/rptid/455129542314/index.phtml,"长园集团(600525.CH/ 人民币 9.14, 买入) 公告:2014 年5 月30 日,公司股东长和投资有限公司(以下简称“长和投资”)分别与上海复星高科技(集团)有限公司(以下简称“复星集团”)、深圳市藏金壹号投资企业(有限合伙)(以下简称“藏金壹号”)签订了《股份转让合同》,长和投资将其持有公司的 49,713,879股无限售流通股(占公司总股本 5.76%)分别转让给上述两家企业。一、长和投资此次将其持有的公司股份22,000,000股(占公司总股本2.55%)转让给复星集团。此次转让价格为每股 9.10 元,股权转让总价款为人民币 200,200,000 元。长和投资及复星集团不存在关联关系,亦不存在一致行动人关系。二、长和投资此次将其持有的公司股份27,713,879股(占公司总股本 3.21%)转让给藏金壹号。此次转让价格为每股9.10 元,股权转让总价款为人民币 252,196,299 元。长和投资及藏金壹号不存在关联关系,亦不存在一致行动人关系。本次转让完成后,长和投资不再持有长园集团股份;复星集团持有公司股份43,175,500股,占公司总股本5.00%;藏金壹号持有公司股份 27,713,879股,占公司总股本的 3.21%。截至本公告发布之日,复星集团与藏金壹号不存在一致行动关系。
战略投资者复星集团与藏金壹号分别在二级市场购入公司约 5.00%和3.21%的股份。其中,我们判断复星集团的整体买入成本可能低于 9 元/股,藏金壹号一号的购买入成本为 9.1元/股。不过截至目前,复星集团与藏金壹号不存在一致行动关系。
竞争对手沃尔核材董事长周和平及其一致行动人也在二级市场购入公司超过了5%的股份。沃尔核材董事长周和平先生及其一致行动人在二级市场买入长园集团超过 5%的股份,并且后续还将持续买入,我们认为这也许说明周和平先生非常认同公司的企业能力和潜在价值,其整体股票买入价格我们判断超过10 元/股。
如果定向增发顺利完成,长园集团管理层及其一致行动人通过定向增发实现对公司的持股比例大幅提升至 18.38% 。
",刘波
300133,北京高华证券有限责任公司,2014-06-03,华策影视 (300133)：新媒体/新市场/新平台：转型进行中;买入,https://stock.finance.sina.com.cn/stock/go.php/vReport_Show/kind/search/rptid/455128053883/index.phtml,"建议理由
我们重申对华策影视的买入评级,12 个月目标价人民币35.97 元。我们认为,华策未来3 年面临三大新的市场机遇:(1)新媒体。新媒体内容版权支出保持高速增长,同时基于内容分成的潜在新商业模式将使内容价值充分释放,我们预计华策新媒体收入2014-16 复合增长率达到45%(2)新市场。华策从电视剧迅速横向延伸至电影市场,受益于丰富的产品线,我们预计公司2014-16 年将实现1.8 亿/2.7 亿/4.32 亿元的电影收入。(3)新平台。公司借助庞大的内容版权资源,纵向切入下游电视台运营业务。我们预计公司2014-16 年将实现6,300 万/9,700 万/1.64 亿元的渠道运营收入。
推动因素
华策2014 年主打电影《小时代3》将于暑期档上映,我们认为该片凭借前两部累积的品牌效应以及原著的影响力有望获得高票房,进一步验证华策在电影市场的投资、发行能力。
华策新媒体业务有望在2014 年底出现突破,我们认为与领先新媒体平台的分成合作模式将推动新媒体内容价值的释放,同时验证公司面向新媒体平台生产高品质内容的能力。
估值
我们微调了公司2014-16 年的盈利预测-1%-0%主要反映我们对公司三大新业务的盈利预测调整。我们将基于PEG 估值方法的目标价上调2%至35.97 元,重申对华策的买入评级。
主要风险
电视剧销售业务低于预期、电影票房收入低于预期、下游渠道业务推进低于预期。
",魏涛
600063,长江证券股份有限公司,2014-06-03,皖维高新(600063)深度报告：醋酸乙烯带来公司业绩反转 新材料提升公司成长性,https://stock.finance.sina.com.cn/stock/go.php/vReport_Show/kind/search/rptid/455127543461/index.phtml,"报告要点
公司是国内VAM 和PVA 生产的龙头企业
皖维高新是国内较早生产维纶的大型化工企业,是国内PVA 以及VAM 生产的龙头企业。目前公司拥有PVA 产能25 万吨,醋酸乙烯产能50 万吨,水泥产能150 万吨、建筑熟料250 万吨,高强高模纤维3.5 万吨等,产业链布局合理,规模优势显著。
醋酸乙烯市场风云突变 国内产品有望受益
醋酸乙烯是全球重要的大宗化工品,近年来供需两端保持平稳增长,开工率维持稳定。2013 年下半年以来行业基本面突变,国外多个重要产能关停共影响到15%的全球产能。目前海内外醋酸乙烯具有较大价差存在套利机会,产品出口已逐步放量,并有望进一步拉高产品价格。
PVA 景气度有望回升 新领域成长性可期
国内PVA 行业整体产能过剩,市场竞争激烈。不断严苛的市场需求对于产品的质量要求水涨船高,有望利好大型企业。PVA 光学膜以及PVB 树脂是未来国内PVA 行业发展的主要突破口,皖维高新有望率先受益。
紧握行业拐点,推荐皖维高新
我们预测公司2014~2016 年EPS 分别为0.14、0.25、0.38 元,目前出口醋酸乙烯盈利极为可观(国内7000 元/吨,出口1350 美元/吨折合近万元每吨),单月净利润推算在1600 万左右。从理论上公司全年外销醋酸乙烯量在15 万吨左右,盈利弹性极为可观,1000 元涨价对应EPS 年化为0.1 元。公司股价处于底部区间,全产品线业务盈利趋好,醋酸乙烯行业底部反转后,公司快速调整产品出口兑现利润,极大超出前期预期,给予“推荐”评级。
",蒲强
300005,广州广证恒生市场研究有限公司,2014-06-03,探路者(300005)：在线户外旅行的领导者,https://stock.finance.sina.com.cn/stock/go.php/vReport_Show/kind/search/rptid/455124087276/index.phtml,"用互联网的思维构筑户外生态系统
探路者积极拥抱互联网,用互联网思维(用户体验、数据、互动)搭建了新的战略体系:“多品牌、户外旅行服务平台和户外垂直电商”。通过商品+服务+社区模式,三大战略有望打通,构建互联网思维下的户外生态系统;通过线上线下的平台,增强与用户的互动交流来挖掘用户需求;根据用户需求,探路者可以提供户外商品+户外旅行服务+户外增值服务的完整解决方案。
在线户外旅行行业方兴未艾 ,空间广阔
美国广义户外运动经济规模6460亿美元,其中户外用品销售额为1207 亿美元,而与户外相关的旅行、酒店、餐饮、活动服务等达5248 亿美元。目前国内户外行业消费主要集中于户外产品,户外出行服务需求则处于萌芽期,行业规模尚小,网络渗透率低,发展潜力巨大。未来旅游将更加倾向于自由化、定制化和个性化,人们将更少选择以前的到达型或观光型旅游,转而选择深度的体验式旅游,我们看好在线户外旅行的发展前景。
绿野网,国内在线户外旅行的领导者
绿野网成立于1998年底,是中国第一家户外旅行活动网站,也是目前国内最大的户外活动平台。截至2013年底,绿野拥有注册活跃用户300万,每年出行人群近50万人次,绿野旗下LBS应用六只脚用户累计分享户外路线超10万条、认证领队4000多名,分享照片240万张。绿野综合平台全面建成后将向用户提供从户外旅行信息获取和分享、户外旅行线路规划、产品推荐、行程服务、户外技能培训、户外活动评价、户外社区交流及金融服务等一站式的综合服务。
主业稳健,具有安全边际
2013年户外用品行业零售额达到180.5亿元,同比增长24.3%,最近五年复合增速29.5%。探路者品牌户外用品在2008-2013年连续六年全国市场同类产品销量第一,未来探路者在户外用品领域的主要看点:1.多品牌业务稳步推进;2.线上业务的高速增长;3.品类延伸,如童装、可穿戴等。
盈利预测与投资评级
我们测算公司2014-2016年的EPS为0.62、0.77和0.96元,对应PE为22.1、17.7和14.3倍,我们看好在线户外旅行行业广阔的发展空间,同时也看好探路者从户外用品向户外综合服务转型,绿野网已成为国内在线户外旅行的领导者,A股在线旅游的稀缺投资标的,给予探路者“强烈推荐”评级。
风险提示
线下终端销售低迷;多品牌运作未达到预期;期货订单执行率低于预期。
",刘霞
